Gene ID,Gcn5_1,Gcn5_2,Gcn5_3,Gcn5_4,Gcn5_5,Gcn5_6,Gcn5_7,Gcn5_8,Gcn5_9,Gcn5_10,Gcn5_11,Gcn5_12,Gcn5_13,Gcn5_14,Esa1_1,Esa1_2,Esa1_3,Esa1_4,Esa1_5,Esa1_6,Esa1_7,Esa1_8,Esa1_9,Esa1_10,Esa1_11,Esa1_12,Esa1_13,Esa1_14,Set1_1,Set1_2,Set1_3,Set1_4,Set1_5,Set1_6,Set1_7,Set1_8,Set1_9,Set1_10,Set1_11,Set1_12,Set1_13,Set1_14
YER086W,-0.807989611,-0.704230226,-0.109076959,0.476990011,2.838297531,0.686439884,0.449458439,0.766086327,-0.353477102,-0.856145654,-0.557661272,-0.671762619,-0.522175081,-0.63475367,-1.045629412,-0.851612315,-0.975510946,1.580716828,0.467414949,0.752266027,0.323395122,0.392240121,0.457236073,-0.758749013,-1.461931846,-1.114186742,0.99732896,1.237022194,-0.215441206,0.411063559,1.058489831,-0.291955006,2.930951638,-0.534970787,-0.051355269,0.04313345,-1.119732596,-0.715708265,-0.576691727,-0.213173403,0.019282785,-0.743893004
YER091C,-0.579491912,-0.225833533,-0.080930868,0.496107422,3.008596192,0.361665709,0.954116076,-0.401080103,-0.579202919,-0.676460765,-0.600580528,-0.661275377,-0.512878328,-0.502751065,-0.512586422,-0.320063784,0.294296983,0.580275929,3.034261752,0.06381522,0.739692451,-0.555275281,-0.755247221,-0.475734956,-0.291259201,-0.687192169,-0.848876407,-0.266106894,-0.220372629,-0.011232139,1.020896823,1.185979332,2.592197254,-0.184762927,0.493565019,-0.696010292,-0.731499202,-0.94014772,-0.702549186,-0.584321873,-0.712281788,-0.509460672
YER165W,-0.834449512,-0.811959654,0.066913706,0.814869111,2.0697825,0.436260981,0.996128512,0.358872421,-0.530444909,-0.947600443,-1.238838835,-0.633897946,-0.929303778,1.183667848,-0.358734441,-1.096107904,-0.576055254,0.714470021,2.65032339,0.288578686,0.36860583,0.581661253,-1.267713753,-0.462000882,0.498138922,-0.888078474,-0.604594864,0.15150747,0.609363882,0.416091082,1.252544211,1.778366469,1.069708987,0.051028098,-1.019549924,-0.957447453,-1.553500381,-0.639578255,-0.508419809,-0.783477519,-0.523032042,0.807902653
YFL026W,-0.744733638,-0.734565347,-0.601470188,-0.266376613,0.649626674,2.517832859,1.748702517,0.088306557,-0.039610339,-0.389722288,-0.571183786,-0.847332061,-0.650203741,-0.159270605,-1.012751941,-0.899090433,-0.228976705,0.566381066,0.411704215,2.431376288,1.697750182,-0.086474475,-0.28777287,-0.584110689,-0.59956543,-0.970670914,-0.231441153,-0.206357141,-0.542410261,-0.366438007,-0.254858296,0.077885236,0.616110564,2.761758456,1.326215542,0.197389429,-0.603509846,-0.460881403,-1.099172779,-0.549557944,-0.575407572,-0.527123118
YFL034C-B,0.073044058,-0.095435725,0.109648953,1.105516011,2.124925342,1.727483618,0.201667562,-0.600939435,-1.113497478,-0.827714503,-0.517757242,-0.533040028,-0.776078035,-0.877823098,-0.735286813,-0.030665341,0.092545157,1.173248724,2.318452908,1.063098609,0.666962097,-0.959562265,-1.263767863,-0.911402945,-0.029701213,-0.638091427,-0.583148922,-0.162680705,-0.461940788,0.07679901,0.462531088,0.433383949,1.986862314,1.425967468,1.439561126,-0.631647286,-0.778505978,-1.045121989,-0.441654429,-0.82345184,-0.767605384,-0.875177263
YFR009W,0.246383376,-1.123936772,-0.6434665,-0.846767789,0.81118538,1.646162305,-0.644631181,-0.301710901,-0.522620146,0.857819651,0.768202741,1.752354273,-1.036425903,-0.962548536,-0.24955402,-0.37080096,-0.055372774,0.155761111,2.337226701,1.714624822,1.087295708,-0.711733166,-0.818762626,-0.772406583,-0.678219758,-0.367434379,-0.556757036,-0.713867041,-1.545586656,-0.764448209,-0.431243606,-1.230261102,0.904453355,1.269310279,1.160082396,-0.283195078,1.011822012,0.231335475,0.913291995,-0.408961077,0.599569155,-1.426168937
YFR009W-A,0.246383376,-1.123936772,-0.6434665,-0.846767789,0.81118538,1.646162305,-0.644631181,-0.301710901,-0.522620146,0.857819651,0.768202741,1.752354273,-1.036425903,-0.962548536,-0.24955402,-0.37080096,-0.055372774,0.155761111,2.337226701,1.714624822,1.087295708,-0.711733166,-0.818762626,-0.772406583,-0.678219758,-0.367434379,-0.556757036,-0.713867041,-1.545586656,-0.764448209,-0.431243606,-1.230261102,0.904453355,1.269310279,1.160082396,-0.283195078,1.011822012,0.231335475,0.913291995,-0.408961077,0.599569155,-1.426168937
YFR020W,-0.204773075,-0.53140652,-0.17216817,-0.437240265,-0.50791255,2.602545057,1.885339833,0.301100892,-0.361525528,-0.334693958,-0.647249216,-0.900551844,-0.163026836,-0.528437821,-0.901318083,-0.689985885,-0.241321824,-0.204286126,1.67089264,1.417093931,2.1906201,-0.341872211,-0.673103031,-0.59095989,-0.560943014,-0.570882316,0.151769055,-0.655703347,-1.201163935,-0.521274017,0.247396616,-0.44197007,0.673635505,0.312077152,0.312077152,0.948096183,1.22866047,-0.234129884,1.9288026,-1.224730583,-0.447399113,-1.580078074
YFR028C,-0.616051192,0.146190376,0.41855698,-0.685460158,2.982895243,-0.026035087,0.750426556,-0.958854718,-0.155294755,-0.907976115,-0.51397234,0.281233822,-0.608127874,-0.107530739,-0.714131942,-0.944958953,-0.854207036,2.79023031,0.343732348,0.217500149,0.447099715,-0.46089895,-0.595463147,0.124425128,0.942028977,0.174603838,-0.995627637,-0.474332801,0.495439312,-1.077053544,-0.911564403,0.685721221,-0.116867521,-1.006966543,0.808511652,-0.508193322,-0.644850515,0.238234057,-0.575051201,0.615161947,-0.610155294,2.607634153
YGL040C,0.990231337,0.620166542,2.175370495,0.637245557,-0.485305281,-1.356516456,-1.662605694,-0.668105335,0.280780545,-0.162617637,-0.466555056,0.798556271,-0.395799393,-0.304845896,-0.333114922,0.59889036,-1.841593071,-0.551647959,2.092081931,0.477623477,0.030972481,0.446991262,-0.5455011,-0.644954528,-0.607660558,-1.017458096,0.708240603,1.187130121,-0.229756313,-0.135552588,-0.189041177,1.739683524,0.6102789,0.018636345,1.327591413,0.750394375,0.135931617,0.027111939,-1.56780049,-2.151826193,-0.21433456,-0.121316791
YGL050W,-0.945826218,-0.894347459,0.111177349,-1.404586035,1.967665192,1.855084479,0.635824964,-0.017258391,-0.659850085,0.661081859,-0.054353278,-0.425069818,-0.096512994,-0.733029563,-0.741929735,-0.450906495,0.045684277,0.634946214,2.332520756,1.040174116,1.149845196,-0.906932473,-1.182681847,-0.630314962,-0.31521063,-0.83379346,0.46460056,-0.606001517,-1.127315075,-1.85580531,-0.889663222,-0.809028282,1.779140487,0.270728447,0.750633731,-0.402165829,1.409957938,-0.221097462,0.127865669,0.762470717,-0.229414337,0.433692528
YGL087C,-0.284858945,-0.226822519,-0.481421252,-0.312210622,0.075233113,2.358302071,2.254466947,-0.191265011,-0.48420877,-0.422814795,-0.775521374,-0.620530708,-0.274749476,-0.613598659,-0.364452825,-0.277785348,-0.15476869,-0.46324584,0.339636479,3.032318829,1.040809356,-0.355750567,0.124375692,-0.340302207,-0.53603541,-0.896890006,-0.30060718,-0.847302282,-0.801607804,-1.322504121,-0.468535535,-1.332474887,0.012291125,1.620481879,0.904737206,1.305940977,-0.742092797,-0.877185302,-0.264238825,1.280253044,0.658422639,0.026512402
YGL202W,0.298801214,-0.29588085,0.358971338,-0.187214193,2.497374098,1.023354256,-1.743177131,-0.979839495,0.124921765,-0.117226051,0.177346578,-0.794321516,-0.737751556,0.374641542,-0.456985834,-0.457396636,-0.264196065,0.507946443,2.219678757,1.18574811,1.610039962,-0.762638116,-1.112686803,-0.565597812,-0.26005262,-0.684472835,-0.169040201,-0.79034635,-0.589510091,-0.249499255,-0.493575275,0.506441645,2.299625211,1.81949474,-0.154170977,0.263126107,-0.962930978,-0.393706253,0.166194419,-1.372321189,-0.256705642,-0.582462464
YGL234W,-0.786068514,-0.349169381,-0.379556629,-0.246065461,2.624306239,1.480617437,0.777799515,-0.378688965,0.245546364,-1.055731993,-0.71975362,-0.23256395,-0.482437112,-0.498233932,-0.554352456,-0.864296256,-1.158350218,0.213674155,2.050063428,1.836007438,1.158858704,-0.376274163,-0.327732718,-0.581883478,-0.719942161,-0.602773781,-0.327806556,0.254808064,-0.733525201,-0.981059478,-0.125498025,0.136420289,2.273552659,1.43741713,1.044800766,-1.32100856,0.231806079,-0.988827152,-0.49475649,-0.167279401,-0.014148118,-0.297894497
YGL236C,-0.255963699,-0.838741692,-1.196514523,1.222468941,0.051370057,0.087998058,0.721843355,-0.006968513,1.024729118,-1.202174075,-0.922619073,-0.542943489,-0.376412886,2.233928422,-0.687666136,-0.125423203,-0.650836087,-0.577524355,2.252854023,0.347982333,1.367243495,0.226446819,-0.393438157,-1.135382142,-1.487526651,-0.09472508,-0.027319777,0.985314918,-0.492835143,-0.525957264,-2.287290372,0.428685105,1.626919192,-0.259603938,-0.520471869,-0.385769735,0.60445715,0.638680809,-0.251064619,1.74434554,-0.140579352,-0.179515503
YGL254W,-0.039573311,1.636405922,1.795673329,-0.031032764,0.753375262,0.317995784,-1.178669531,-1.286153855,-0.465037675,-0.549808365,1.164212391,-0.650721066,-0.804474616,-0.662191505,1.005562534,0.052930275,0.121452554,-1.529816879,1.478918027,0.02353952,0.649617429,1.918750056,-1.026305838,-0.608655554,-0.085691268,-1.060473637,-0.883582901,-0.056244319,-1.11185626,-0.50016935,1.605772502,-0.962506272,0.172503743,1.187883594,-0.447831396,0.11617433,-0.654397604,-0.004397792,0.284568493,1.789440481,0.143994852,-1.619179321
YGR065C,-0.236840246,-0.034648612,-0.093842378,-0.393758402,1.60616357,1.48911991,0.623751634,-1.126741154,-1.718753602,-1.272483116,0.801936616,-0.186838485,-0.408340143,0.951274407,-1.367756868,-0.723931735,0.181318851,-0.311063195,1.941242453,1.290088581,0.735345897,-1.027191776,-1.392655477,-0.549797209,0.576567785,-0.38621669,0.209672483,0.824376901,-0.274049234,0.057858422,1.052945071,0.289506435,0.269985528,0.714648781,1.182175081,-1.068638205,-1.777248256,-1.619584503,0.287002688,0.326997613,1.392535956,-0.834135377
YGR122C-A,0.416212832,-0.674920957,0.61663881,0.61663881,1.996295972,1.496884654,-0.433208492,-0.449595305,-1.544222122,-0.340719683,-0.035710891,0.464903623,-1.136124677,-0.993072573,-0.442769313,-0.320238822,-0.084268163,0.499525237,1.314052245,1.013286979,2.383749007,-0.952067706,-1.045649978,-0.522210595,-0.199737849,-0.37709655,-0.019972674,-1.246601818,-1.334009775,-1.72307045,-0.463749607,-1.088137988,1.450224746,0.153308519,1.338272957,-0.098949809,-0.997342041,0.791890628,0.761882179,0.398296348,0.748371803,0.063012489
YGR159C,-0.312240335,-0.46465184,0.386246782,1.368785333,2.887646577,-0.058592515,-0.007843716,-0.324277316,-0.493385346,-0.561017747,-0.867867018,-0.447460037,-0.335626945,-0.769715879,-0.392590022,-0.582261914,0.206266395,1.664314939,2.568387768,0.504733587,-0.292286799,0.01610253,-0.521703213,-0.89950548,-0.979582971,-0.531001025,-0.111180694,-0.649693101,-0.14294779,-0.035713176,0.847752258,2.372788148,1.886762865,-0.183395628,-0.602358756,-0.63332081,-0.741301801,-0.57985039,-0.890100508,-0.386945702,-0.576072148,-0.33529656
YGR189C,1.789916558,-1.259088271,-1.527271711,0.417254187,0.550885072,-0.788648777,0.417254187,0.992463219,-0.95699769,0.727363345,0.681166128,-0.854520347,0.598872877,-0.788648777,-0.730486954,-0.573117601,-0.293300318,-0.896486331,1.133432134,1.21848411,2.377040852,-0.828253312,0.296009846,0.142713459,-0.011544745,-0.367608343,-0.091809569,-1.375073228,-0.398299045,-0.472327316,-0.620183423,-1.326194645,0.868932105,1.833166507,0.800789086,0.5733532,0.772641867,0.130909395,-2.051137356,0.496702572,-0.565201651,-0.043151296
YGR234W,-0.299814616,0.226430601,0.674463701,1.004722076,0.255338589,1.895550987,1.469887245,-1.445753387,-0.79644692,-1.482914676,-0.316110237,-0.338187242,-0.622184161,-0.22498196,-0.65295856,-0.359414374,-0.018027055,-0.171450164,0.743304682,2.134381231,2.200625395,-0.254468194,-0.819803754,-0.770650893,-0.465569264,-0.687808378,-0.609015367,-0.269145306,-0.113647129,-0.216531881,1.027363387,0.842185198,-0.000338171,1.292986258,2.111243788,-0.190875103,-1.215994529,-1.407102969,-0.530337287,-0.918515149,-0.652342855,-0.028093559
YGR279C,-0.265311777,-0.32061246,0.284499873,0.160734846,2.120837889,-0.20404657,-0.338007719,-1.172420189,0.93923086,-0.622476862,0.181279001,1.447638565,-0.454343757,-1.757001702,-0.589279371,0.758586708,-0.227697569,1.306413271,2.100517824,0.418345833,0.682521722,-0.278900498,-1.093849296,-1.390515325,-1.30756627,0.235921371,-0.53494716,-0.079551239,-0.975592733,-1.32168709,-0.788865137,1.151946262,1.730299197,1.211791666,1.086245811,0.173483697,-1.414879112,0.411656863,-0.059555024,-0.298751943,-0.503181971,-0.402910486
YGR282C,-1.233853152,1.167197288,-0.724056723,-1.051895541,0.731338684,1.474352702,0.841513122,0.523606483,-1.657654654,-1.003647046,-0.236699368,0.706204855,-0.201964003,0.665557352,0.282976593,-1.235745791,-0.221772263,-1.131093906,0.680868002,2.504599177,-0.494804782,-0.868265711,1.061595664,0.254302035,-0.337074815,0.2543282,-0.957126016,0.207213615,-0.784074802,-0.049831084,0.830203253,0.273165,1.345078274,0.543455154,-1.008536772,0.42697656,0.540246009,-1.071021947,0.32869181,-0.790060628,1.435999081,-2.020289909
YHL033C,-0.552920911,-0.321416822,-0.22251751,0.428508965,1.957492824,2.023943388,1.200294945,-0.549969737,-0.778470238,-0.777241162,-0.652740118,-0.709375876,-0.538694473,-0.506893276,-0.65012863,-0.049774008,0.105655128,-0.102678943,1.504261203,2.284126323,1.076424513,-1.227099679,-0.852677174,-0.728994416,-0.657183074,-0.841382426,0.052081253,0.087369929,-0.232617555,0.047077696,1.179639812,1.233343977,1.526665436,0.903042345,1.233343977,-1.062318857,-1.159584823,-1.117154333,-0.68305715,-0.71297522,-0.584088425,-0.57131688
YHL036W,-0.288972066,-0.236034207,-0.41272135,-0.267891967,2.947441853,0.742501279,0.960144704,-0.055933961,-0.401777547,-0.287775997,-0.765051597,-0.31373818,-0.482631971,-1.137558992,1.667692278,0.50433663,-0.111264707,-0.440453192,-0.951155346,-0.72311062,1.611278718,0.441269697,-1.189058701,-1.382589099,-0.93987654,0.449394233,0.001083265,1.062453384,0.299087381,1.428423377,-0.344574453,0.245784563,2.259909899,-0.488196268,0.677821101,0.105457978,-0.605577454,-1.159274441,-0.565319953,0.445737638,-1.113116898,-1.18616247
YHR005C-A,0.609575576,-0.739487384,-0.103556281,-0.434240048,0.679383837,2.984795772,0.096093609,-0.436084942,0.023015229,-0.204797604,-0.292775338,-0.394548638,-0.429410505,-1.357963284,-0.621324145,-0.352428705,0.04260233,-0.021525405,2.371568098,1.356315356,1.498716819,-0.800759433,-0.505377515,-0.591037557,-0.656018551,-0.595272693,-0.324603932,-0.800854666,-0.440459653,0.071386681,0.064649439,0.388920176,-0.081391572,2.291792531,1.72070838,-1.177062887,-0.608125177,-0.03955869,0.303115814,-0.665553216,-1.395056123,-0.433365704
YHR025W,-0.866342081,0.50307323,-1.228080722,1.366621129,1.883221958,1.297065371,-0.137484297,0.03608519,0.659184804,-0.765537387,-1.220206581,-0.728391319,-0.477153667,-0.322055629,-0.350624157,-0.538220215,-0.303541738,0.285497637,1.421048378,1.405062573,1.054351398,1.561609752,-0.35172877,-1.146264242,-1.440405318,-1.097240386,-0.369694623,-0.129850288,-1.117503588,-1.204018748,-0.950681534,0.220992939,0.157070192,0.178111733,0.692337717,-0.316614568,-0.991285274,0.590259777,0.117007491,2.574695463,0.632221857,-0.582593458
YHR119W,-0.630731357,-0.350039159,2.183491884,-0.618283856,-0.098720286,2.455402856,-0.329010661,-0.517621401,-0.53374008,-0.065344022,-0.190853386,-0.528269446,-0.454705923,-0.321575163,-0.441005381,3.34781612,0.188156645,-0.567200715,0.17263633,0.224799803,-0.223896758,-0.164181063,-0.371174889,-0.465789719,-0.470023486,-0.429737117,-0.365188134,-0.435211636,1.420092686,0.988949631,-0.872574519,-0.543877409,-0.80849593,-0.32978676,0.171646836,0.284551691,-0.616261695,0.666359828,-1.094887285,0.34607729,-1.517264446,1.905470082
YHR120W,-0.4342525,-0.548500888,1.385609706,-0.428490297,0.427496008,2.935240267,-0.27918501,-0.386423883,-0.613161905,-0.138199762,-0.451241421,-0.619649204,-0.562717474,-0.286523637,-0.430636584,3.065445362,0.474801527,-0.383595426,0.578689037,0.646947921,-0.06086788,-0.259287077,-0.664501704,-0.648395527,-0.512704708,-0.548726872,-0.675887703,-0.581280366,1.505253255,1.063119836,-0.729248794,-0.495147518,-0.948060875,-0.228606163,0.45542516,0.271391869,-0.737597155,0.33012879,-0.938119757,0.071268824,-1.539703215,1.919895744
YHR135C,0.202407102,-0.414265354,-0.077661788,-1.017308386,0.814198035,2.08824742,1.152532423,0.86318534,0.014157555,-1.475953553,-1.332752151,-0.816616921,0.117434066,-0.117603786,0.454750096,1.01402982,-0.921097756,-0.856772785,1.320010177,0.595786515,1.770051208,0.904196056,-1.001457445,-0.944843825,-0.329968985,-1.389059638,-0.233934173,-0.381689263,-0.46027409,-0.426952265,-0.366071152,-0.119840038,-0.57569853,-1.750073833,0.834567981,1.629394005,0.081475353,-1.173498333,1.476312783,1.406078041,-0.37081458,-0.184605344
YHR163W,-0.164091167,-0.29653036,0.526417177,0.602077695,0.993138127,0.158694797,0.829805292,2.0510519,0.553635485,-0.92179178,-1.128518214,-1.280691028,-0.503694598,-1.419503325,-1.132560978,0.184374353,0.209966863,-0.35749836,0.76650662,0.210542621,1.239957874,2.177324289,-0.345260472,-0.723295863,-0.779908653,-1.270848671,-1.016896719,0.837597097,-0.264751722,0.00496742,0.162498673,0.83824609,-0.075092659,0.410597333,-0.265009408,2.617051688,0.952509984,-0.781572888,-0.560890173,-1.347855215,-0.965195812,-0.725503311
YHR208W,-0.628093594,-0.289184793,-0.216514724,0.893345357,2.273869255,1.571412968,0.62336001,-0.111236207,-0.863925901,-0.969679813,-0.655863458,-1.03239202,-0.669333028,0.074235948,0.003833349,-0.001072318,0.402397857,0.987008362,1.97092311,1.265851687,0.514420617,-0.46353054,-0.58867213,-1.369499402,-1.487723847,-1.155044076,0.210396116,-0.289288786,0.149987914,0.287870623,0.682235507,1.540312163,1.871276538,1.173117868,-0.319169244,-0.842103168,-0.812473662,-0.882598464,-0.982464069,-1.241729767,-0.648780408,0.02451817
YHRWtau3,-0.475660218,-0.34719911,-0.446358263,-1.15925206,1.522156546,2.052476892,1.0082569,-0.526723226,-1.128204626,-0.472660883,1.128103151,-0.164540067,-0.501219058,-0.489175979,-0.413510432,-0.551216227,-0.191170638,0.679660865,2.210725891,1.682701121,1.06113437,-0.935367013,-0.850160473,-0.663656618,-0.53585903,-0.639325989,-0.222944547,-0.631011279,-1.124114599,-0.559384016,-0.704475514,-0.117316466,2.519107558,-0.055269604,-0.132533894,0.697248389,0.201853082,0.821608446,0.900971116,-1.037599681,-0.224215854,-1.185878962
YIL074C,-0.513927429,0.303630972,-0.360686828,-0.472268642,2.318047043,0.363500408,1.526982293,0.846448066,-0.560899022,-0.706314213,-0.437209177,-1.555774393,-0.254399397,-0.497129681,-1.0812134,-0.042788678,-0.427841054,-0.501848825,2.056998294,0.443259532,2.175925622,0.431435871,-0.05892056,-0.68637293,-0.927206617,-0.653413555,-0.462732466,-0.265281235,-0.251983723,-0.094117031,-0.101203649,0.177594137,2.384469257,-0.23702944,1.560611926,0.10716635,0.276486859,-1.026133292,-1.491791193,0.24605681,-0.975272424,-0.574854587
YIL094C,-0.484427221,-0.247996136,-0.067526761,0.637258738,2.638567179,1.508918317,0.371203935,-0.385810679,-0.750342574,-0.925768455,-0.624600162,-0.667217821,-0.571942414,-0.430315948,-0.466082042,-0.479576135,0.032789841,-0.282265686,2.722542312,0.361997102,1.404888526,0.170694182,-0.747212261,-0.801531888,-0.584836398,-1.115228444,-0.348904861,0.132725753,-0.097426566,0.040235889,0.751434097,1.667804483,2.038731564,0.890195297,-0.053725927,-0.306825527,-1.021542917,-1.022603157,-1.012678862,-0.460370353,-1.075008161,-0.338219861
YIL142W,0.007197488,-0.668760449,-0.657252011,-0.399846295,0.885683124,1.126782218,1.995360109,0.710422724,0.644534099,-0.447688519,-1.908315779,0.207090177,-0.713043804,-0.782163081,-0.997229617,0.040623162,-1.193725613,-0.186872479,-0.080683842,0.603964515,1.647805519,2.469588443,-0.134479208,-0.465112583,-0.702343817,-0.745717012,0.017093338,-0.272910805,0.607740301,1.190583057,0.827651747,-0.412937563,1.065512443,-1.726668804,1.254050886,-0.546752268,-0.130821183,0.559560394,-0.448776567,-1.948088995,-0.132758325,-0.158295122
YJL029C,0.976036575,0.294221611,-0.043772454,-1.650393628,-1.713073933,0.29715795,-1.244287794,-0.689952157,-0.551963999,0.709535672,1.009187449,0.954091132,0.621122039,1.032091538,-0.581396579,-0.339609261,0.104781051,0.538686641,2.629592333,1.226395105,0.862160576,-0.658058538,-0.95891039,-0.754536569,-0.61419815,-0.479747086,-0.28931253,-0.685846604,-0.951308485,-0.194188982,-0.297132161,-0.588844235,1.132791466,-0.685149871,2.488052428,-0.989849534,0.618143362,0.299960102,0.145738628,-0.205354124,0.57930394,-1.352162534
YJL045W,0.489547286,-1.156404746,-0.754742746,-0.909797388,1.141997377,1.605207287,1.587656792,-1.291091871,0.656771651,-0.116331808,0.086157409,-0.476391821,0.241767232,-1.104344654,-0.517193802,-0.247943648,-0.194064602,-0.060273125,2.03885786,1.885191624,1.421287203,-0.637782318,-0.826191128,-0.734496623,-0.677392531,-0.533462223,-0.227520899,-0.689015788,-0.721988636,0.29754664,0.059576049,0.552479769,-0.546045883,1.717313723,-0.515215891,-0.643411892,2.02048313,-0.957640299,-0.174426528,-0.452467776,0.847596211,-1.483798618
