Gene name,RNAseq1,RNAseq2,RNAseq3,RNAseq4,RNAseq5,RNAseq6,RNAseq7,RNAseq8,RNAseq9,RNAseq10,RNAseq11,RNAseq12,RNAseq13,RNAseq14,RNAseq15,RNAseq16
YLR296W,-0.46772026,0.053819026,-0.46772026,-1.755204392,-0.089896237,0.824975446,-0.25982718,1.122170564,1.07875299,0.934889819,1.38001803,1.033217699,-0.25982718,-0.25982718,-1.112616493,-1.755204392
YLR297W,1.3519284,0.911349988,-0.595863884,-1.245190222,0.389965231,0.515751069,-0.927458176,-0.46241124,-1.279486838,-1.070353676,-1.080904353,-0.123557311,0.505079158,0.298269868,0.824411407,1.988470579
YLR298C,-0.423505707,0.808665131,0.381882217,0.023668846,0.985413686,-0.520763188,0.140864968,0.395734861,-1.464320045,0.067911688,-1.602031486,-1.387154497,-0.423505707,0.518857334,0.155339776,2.342942123
YLR299W,0.205918241,0.441506901,0.576668843,-0.471478368,-2.418716867,1.113496277,-0.322371622,-0.223957021,-0.660873654,0.665970463,0.469650235,1.342453033,-0.024133392,-1.147673949,-0.922158487,1.375699367
YLR300W,-1.008506069,-0.475928842,0.166767926,1.251638674,0.341247009,0.053570706,0.54723697,0.943838745,0.780894817,1.127451902,0.465146609,-1.08735082,-2.560202094,-0.933002389,0.384190285,0.00300657
YLR301W,-0.192271147,0.415591292,0.434540361,1.302742279,-0.329619384,-0.48268164,-0.090546231,0.610789684,0.372670089,1.255474006,0.176941054,-0.569955616,-2.592744515,-0.842108556,-0.860833957,1.392012281
YLR302C,-0.569460216,-0.638405939,-0.266212733,0.483685301,0.50018248,0.612640007,1.378806115,1.125244367,0.963033848,1.382625757,0.684830437,-1.130713456,-1.319687443,-1.413950806,-1.240093642,-0.552524078
YLR303W,-0.851330408,-0.606337942,-0.54830011,0.39149171,0.502182123,0.660360796,1.293177848,1.16296028,1.04652044,1.372997197,0.747711609,-0.776831124,-1.277813454,-1.449564834,-1.320394398,-0.346829734
YLR304C,-0.14936486,-0.427014791,-1.04887317,-2.608496192,-1.412192046,0.74428921,0.594477525,0.768270233,0.663022328,0.914468235,0.794574774,0.991573973,0.505248262,-0.290262614,-0.309972371,0.270251505
YLR305C,0.835237159,1.255987338,0.318395928,0.18004039,0.184166848,0.184166848,0.647853352,1.453350193,0.278113596,0.733262373,-1.179650194,-1.002340113,-1.662803728,-1.358047478,-1.432449845,0.564717335
YLR306W,0.327155569,0.297083166,-1.653364424,-1.160939837,-1.701046635,-0.181120047,1.217580285,1.193130199,-0.353068257,0.888385807,-0.318126174,-0.495736337,-0.249079456,0.236302314,0.08049617,1.872347657
YLR307W,0.268476414,0.77046413,0.105737216,-1.639462021,-1.672842835,-0.999841489,-0.288731042,0.873385843,0.443436441,0.890266148,-0.220014494,0.753030396,-1.171655837,-0.406155128,0.36668985,1.927216407
YLR308W,1.179776758,0.707531598,0.207107764,-0.980431351,-0.980431351,-0.980431351,-0.980431351,-0.26473708,-0.980431351,-0.009095413,-0.577488444,-0.980431351,0.394430239,0.963406741,1.179776758,2.101879183
YLR309C,-0.181154135,0.302289511,-0.315854834,-0.722707512,-0.722707512,0.883894181,1.504845484,1.828494751,0.621714204,0.875611479,-0.837078944,-0.557723838,-0.112470779,-1.395329876,-1.710865745,0.539043562
YLR310C,1.845036921,1.666416841,0.314087441,-1.10356886,-0.853825777,-0.453729599,-0.235232407,0.29025349,-0.425860741,0.342101326,-1.083214458,-0.771604933,-0.760749037,-0.378105901,-0.279113751,1.887109447
YLR311C,0.967337526,0.866090861,0.138336093,-2.396970406,-0.685952667,-0.087135926,-0.510172067,-0.734614968,-0.894866012,-0.701937796,-0.594589857,0.66430485,0.978038136,0.692199052,0.923473779,1.376459402
YLR312C,0.917957716,0.785724447,0.066627891,-2.207877582,-1.061373803,-0.036824036,-0.674594333,-0.640469388,-0.828819042,-0.688936936,-0.55830593,0.64085966,1.067181087,0.835639049,0.960649444,1.422561757
YLR312W-A,-1.293123958,-1.01236672,-1.172085312,-0.872846701,-0.399545886,0.594860402,1.087515699,1.269821529,0.974025509,1.210085647,0.845488083,0.909067248,0.580230057,-0.824027425,-1.15973693,-0.73736124
YLR313C,-0.195940886,-0.149233643,-0.211805588,-0.964704159,-0.133951114,1.224492355,1.716294512,1.462425126,0.788449495,0.814478415,0.434132032,-1.327032167,-1.507727936,-1.068038444,-0.843945532,-0.037892468
YLR314C,-1.670230001,-1.163645777,-1.148592887,-0.726360872,0.377191328,0.948281815,1.075260756,1.479563865,0.786148172,1.178390448,0.686072942,0.29108739,0.189647431,-0.395344066,-1.11032699,-0.797143553
YLR315W,-0.053149103,-0.178468095,-1.439510902,-1.999896547,-0.723008687,0.356981065,0.466849819,1.593278382,0.06837233,1.296099241,1.115841599,0.412291665,-1.268861546,-0.579786611,0.412291665,0.520675725
YLR316C,-0.328746393,-0.268907401,0.223018381,1.145339817,1.262802395,0.074180656,0.142450766,0.980006504,-0.239286431,1.035801676,0.128880126,-0.435437114,-2.166492969,-1.319738715,-1.357517744,1.123646445
YLR317W,-0.341348812,-0.104903882,-0.133746027,1.320930991,1.196032104,0.119008967,0.534104352,0.820682447,-0.019540137,1.258942991,0.091660181,-0.789910197,-1.861448165,-1.526601544,-1.407572562,0.843709294
YLR318W,0.255947717,0.302848615,0.892155922,1.428545282,0.906610799,0.330551452,0.803531314,0.956521917,0.178927348,0.159276046,-1.000085745,-2.029302875,-1.641649468,-0.859719577,-0.921083985,0.236925238
YLR319C,0.453499053,0.935611747,0.413113988,0.680332458,0.341746007,-0.007256268,0.523493362,1.337262354,-0.184462813,0.612244391,-0.484684694,-0.68987154,-2.042336321,-1.521808877,-1.493449404,1.126566558
YLR320W,0.553469039,1.378674702,0.996091666,0.842432865,0.600045233,0.231378854,0.525255795,0.572165869,-0.198154247,0.169868701,-1.157425666,-1.411787356,-1.767494185,-1.245330989,-1.043198628,0.954008346
YLR321C,-0.16613346,0.273145979,0.624874463,1.289318186,0.500056636,0.300053042,0.414430198,1.056706992,-0.279427122,0.608474549,0.525361011,-1.73581215,-1.959984637,-0.607395791,-1.628644818,0.784976923
YLR322W,0.122926285,0.122926285,0.767780428,1.305904886,-0.681736936,-0.087446313,0.506862417,1.161000688,-0.617189787,0.930802516,0.725718561,-1.328577643,-1.844278525,-0.312336,-1.663161698,0.890804836
YLR323C,0.395251564,1.032442826,1.156503567,1.452622331,0.959035008,0.506450095,-0.006107828,0.05847768,-0.443151068,-0.38282625,-0.887822265,-1.502684001,-1.502684001,-1.268948141,-0.731720262,1.165160745
YLR324W,0.900888509,0.867569637,0.290881851,-1.735596753,-2.632228669,0.030691756,-0.264882067,-0.02073574,-0.330976972,-0.181954665,0.200923484,0.517383479,0.178696531,0.296963757,0.235442326,1.646933535
YLR325C,-0.390013102,-0.135217885,-0.075195074,0.733753031,1.652149095,0.934015623,0.937939009,0.942503819,0.36674427,0.321299589,-0.354379735,-1.658737098,-2.183779627,-0.638092524,-0.737449431,0.284460037
YLR326W,-1.572879037,-0.996280818,-0.22114267,0.795303574,-0.161557841,0.972768919,1.265464123,1.454382645,0.707106762,0.875672082,0.27164023,0.0368758,-0.132268499,-1.715924094,-1.342907034,-0.236254142
YLR327C,0.309991635,-0.295040072,-1.099694499,-2.589004178,-1.268411146,0.159281581,-0.074392783,-0.005986583,-0.123843554,0.00983666,-0.080323807,0.845813002,1.294952146,1.040626369,0.876314813,0.999880416
YLR328W,-1.022551979,-0.288742345,-0.235934111,0.273994549,0.763131954,0.749328261,0.522050042,0.776890314,-0.46973789,1.207286738,0.971469947,1.353444288,-1.20590022,-1.912772433,-1.467465634,-0.01449148
YLR329W,0.146221292,-0.186139417,-1.603114052,-2.858280782,-0.257344044,-0.048678647,-0.116609955,0.501243973,0.55647939,1.058540872,0.501243973,0.146221292,0.017726328,0.208432831,0.610701441,1.323355506
YLR330W,-0.100681464,-0.491286235,-1.113717545,-2.35275218,-1.389037814,0.110236899,0.286070686,1.082902861,0.008156552,0.927760653,0.38930597,0.937728924,0.770176945,-0.087979645,-0.426685792,1.449801186
YLR331C,-1.440615687,-0.84491719,-0.070746492,0.816240949,1.071893827,0.926204991,0.788388989,1.068591147,0.653712195,0.870377321,0.679943425,0.113989675,-0.462772323,-1.366847458,-1.621880892,-1.181562476
YLR332W,-1.484398757,-0.8668259,-0.105999327,0.717669152,1.125557046,0.885402403,0.844546717,0.99722818,0.561174609,0.920420235,0.826876285,0.208687087,-0.546721536,-1.345514538,-1.449889705,-1.288211952
YLR333C,-0.182857437,0.166780396,0.224934609,1.106600843,1.73498203,0.775577137,0.881831868,0.691198686,0.101355621,0.112346339,-0.50377685,-1.650140941,-2.08625784,-0.977805355,-0.650360015,0.255590909
YLR333C,-0.182857437,0.166780396,0.224934609,1.106600843,1.73498203,0.775577137,0.881831868,0.691198686,0.101355621,0.112346339,-0.50377685,-1.650140941,-2.08625784,-0.977805355,-0.650360015,0.255590909
YLR334C,-0.034331845,0.415421137,0.228624716,0.415421137,0.678916987,0.560406528,0.560406528,-0.034331845,-3.487824471,0.560406528,0.228624716,-0.034331845,-0.482474986,0.678916987,-0.482474986,0.228624716
YLR335W,-0.400961766,0.332712519,0.115534793,1.196038355,0.76730779,0.216278489,0.422302705,1.423206997,0.416391936,0.980986463,0.587196118,-1.170242169,-1.660422857,-1.523735441,-1.581745847,-0.120848085
YLR336C,0.287811438,0.575293228,1.115538448,1.886829694,1.35704906,-0.064796834,0.18651139,0.156983564,-0.235272921,-0.120504256,-0.686476665,-1.863577503,-1.693325362,-0.699573528,-0.593757788,0.391268037
YLR337C,1.305925532,1.227134965,0.700157069,-1.599900905,-2.456989436,-0.066503083,-0.232206777,0.288879649,-0.57686204,0.47883843,0.582388576,-0.013176292,-0.189944809,-0.472966009,-0.148250124,1.173475253
YLR338W,1.30865048,1.392190073,0.628196834,-1.478417371,-2.289869561,-0.123173952,0.013410246,0.125502124,-0.60060548,0.404551778,0.748552002,-1.088786468,0.125502124,-0.183769042,-0.063836895,1.081903109
YLR339C,-0.072008951,0.135700871,0.332118026,1.166687962,1.481873246,0.718662918,0.677401032,0.74851071,0.160918188,0.253527286,-0.036627375,-1.54484382,-2.407848764,-0.904471322,-0.817264481,0.107664473
YLR340W,-0.194755773,0.040764908,0.303914356,1.157695616,1.581411527,0.787064128,0.728098573,0.790714376,0.139367414,0.269481789,-0.02579279,-1.386438866,-2.330751157,-0.94419939,-0.954878972,0.03830426
YLR341W,-1.383474491,-0.624926472,-1.383474491,-0.012397254,1.044320705,0.794917779,1.262070939,1.302495375,0.847778408,1.491475284,0.227652556,-0.624926472,-0.889608969,-0.506453408,-1.03899608,-0.506453408
YLR342W,-0.698279752,-0.27605157,0.166513515,1.35041274,1.187102964,0.747836888,0.950895218,1.027731149,0.630914166,0.673136753,0.257555811,-0.746014212,-1.61506709,-1.429172307,-1.271918492,-0.955595781
YLR343W,-0.54264279,-0.320640331,-0.915374402,-0.743155002,1.620611816,1.055805442,1.21868752,1.703973371,0.279380851,0.362738877,-0.701808924,-1.147859826,-0.581539001,-1.246941008,-0.78516254,0.743925947
YLR344W,-0.286106732,-0.092371715,0.217673239,0.974827103,1.723122277,0.762948383,0.84421783,0.762503121,0.197893433,0.197271572,-0.416836895,-1.688915031,-2.219147904,-0.766189825,-0.568272326,0.357383471
YLR345W,0.878171173,0.649384737,-0.114140141,-2.567761578,-1.627844864,0.059881248,-0.249973351,-0.152300246,-0.442985017,-0.259769638,-0.396848257,0.50908571,0.909710281,0.664264272,0.738795988,1.402329683
YLR346C,1.261872572,1.585839968,1.287757624,0.665153891,-1.58006098,-1.246248119,-1.018994967,-0.715273396,-0.688710308,-0.564003093,-0.387893326,0.135850591,-0.308609878,-0.147216106,0.297251742,1.423283785
YLR347C,0.399788506,1.057086029,1.269149063,1.661704127,0.75640499,-0.065303269,-0.029276216,0.327000199,-0.333755822,0.153302326,-0.528823761,-1.587420518,-1.700930436,-1.308851111,-0.784495287,0.714421179
YLR348C,0.478651696,0.466684583,0.282717475,-0.326368702,-1.48714968,-1.127691496,-0.946350508,-0.748419092,-0.972032867,-0.777411029,-0.74691483,1.284720202,1.595007095,1.100014046,0.783351916,1.141191189
YLR349W,0.515438071,0.429578468,0.303346148,-0.414487646,-1.588692449,-1.079152093,-0.899043131,-0.683469573,-0.997995597,-0.698808535,-0.77087602,1.24308256,1.58484379,1.091363207,0.802094814,1.162777987
YLR350W,0.004441884,-0.420535023,-1.052433791,-2.384202704,-0.623863757,-0.41438934,-0.258701793,0.073478057,-0.445239332,0.110029213,0.621288365,1.231932191,0.963306798,0.146157811,0.406938201,2.04179322
YLR351C,-0.790946866,-0.768459802,-0.891355946,-1.491476853,-1.480822104,0.390997188,1.081301323,1.471277736,0.583504228,1.329952619,0.160554403,1.089928743,0.149771073,-0.951844905,-0.584206577,0.701825742
YLR352W,0.708034171,0.377265473,-0.569125059,-3.18223638,-0.962956376,0.116097472,-0.147186129,0.028922894,-0.235901879,0.148974139,0.222103826,0.509412465,1.050370449,0.489956402,0.434424268,1.011844261
YLR353W,-0.080407093,0.169138718,0.223059205,-1.500747713,-2.42504579,-0.890343056,0.236455496,0.961473595,0.236455496,1.042732737,0.902672348,0.128341531,-0.180659562,0.843222797,-0.890343056,1.22399435
YLR354C,-0.126978538,-0.43658137,-1.004416671,-1.445202154,-2.303963592,-0.83875169,0.037208241,0.513770359,0.361945757,1.086967037,1.256676282,0.96884002,0.746924094,0.171764363,0.011399389,1.000398472
YLR355C,-0.203065658,0.055321481,0.440606156,1.455798827,0.923630092,0.724716039,0.758141954,0.740058715,0.256684479,0.451394974,0.139453851,-1.671194108,-2.417253501,-0.718778049,-0.829776703,-0.105738548
YLR356W,1.059402369,1.055152662,0.41216095,-0.6088641,-2.453790483,-0.656508683,-0.632513347,-0.593285331,-0.803944907,-0.452232599,-0.413567944,0.430947968,0.631895798,0.70198569,0.828893395,1.494268562
YLR357W,-0.820575312,-0.273105308,0.303084241,0.673445476,0.615112799,0.446931719,0.776273914,1.292617372,0.495735491,1.531651606,0.656038008,-1.076048337,-1.718646168,-1.196296862,-1.499124079,-0.20709456
YLR358C,-1.207361523,-0.493102603,0.164765134,0.673682365,0.601268541,0.615874299,0.512301387,1.394698329,0.230633057,1.417840818,1.040275469,-0.94469296,-1.802145115,-0.967756754,-1.282637964,0.046357521
YLR359W,-0.839555376,-0.469823178,-0.384221175,0.990953793,1.215776003,1.845176159,1.198605659,0.792230844,0.403075295,0.512589936,-0.27770616,-0.627484184,-1.062964302,-1.337589145,-1.342606976,-0.616457192
YLR360W,-0.055347648,0.583792285,-0.197897742,-2.154787694,-0.870644544,0.000701218,0.179190773,1.534607072,0.124856327,0.854643892,-0.314527612,1.043939858,-1.187278775,-0.616846779,-0.585892424,1.661491791
YLR361C,1.391079027,1.265926826,-0.121727592,-1.171801057,-0.023934255,0.317499264,0.2715697,0.768642738,-0.271543266,0.464334949,-0.898177469,0.096059019,-0.663724121,-1.489856045,-1.631626329,1.697278611
YLR362W,1.713351938,1.462007226,0.574714039,-0.987826558,-1.405291199,-0.56845105,-0.33763856,0.206822929,-0.960862641,-0.100828641,-0.907575959,-0.354409625,-0.410926121,-0.049260722,0.100854021,2.025320922
YLR363C,0.486242905,1.734244642,0.610586989,-0.212743093,-0.127161842,-0.015187337,0.280936912,0.874171899,0.228327168,0.384596326,-0.662985066,-0.184060272,-2.480979776,-0.986209032,-1.12130171,1.191521287
YLR364W,-0.704586651,-0.239776409,0.234166223,1.442548069,1.512012171,1.021136811,0.865642461,0.544922092,0.429578385,0.555593654,0.141905906,-0.704586651,-1.481691979,-1.544287285,-1.350362323,-0.722214475
YLR365W,-1.231720548,-1.231720548,-1.231720548,0.462659151,0.462659151,0.715316835,0.863568565,-1.231720548,0.863568565,0.863568565,-1.231720548,0.863568565,-1.231720548,0.715316835,0.462659151,1.117437902
YLR366W,0.50603445,0.058706263,0.058706263,0.50603445,0.954167711,-0.387020762,0.320245122,0.50603445,0.320245122,0.867796873,-0.387020762,-3.376167229,0.50603445,0.320245122,-0.387020762,-0.387020762
YLR367W,-0.418727288,-0.234103754,-0.314848937,0.575251108,1.696303279,1.386677461,1.290109824,0.971520614,0.134966524,0.062118497,-0.657809381,-1.257247847,-1.693743475,-1.082142063,-0.841932727,0.383608163
YLR367W,-0.418727288,-0.234103754,-0.314848937,0.575251108,1.696303279,1.386677461,1.290109824,0.971520614,0.134966524,0.062118497,-0.657809381,-1.257247847,-1.693743475,-1.082142063,-0.841932727,0.383608163
YLR367W,-0.418727288,-0.234103754,-0.314848937,0.575251108,1.696303279,1.386677461,1.290109824,0.971520614,0.134966524,0.062118497,-0.657809381,-1.257247847,-1.693743475,-1.082142063,-0.841932727,0.383608163
YLR368W,0.100183832,0.326325631,0.022169895,0.803683441,0.831881156,0.481084008,0.784785009,1.697459693,-0.09171084,0.896987837,-0.340809801,-0.857798629,-1.818059765,-1.199588517,-1.835107957,0.198515006
YLR369W,-0.287641519,0.631308664,0.153639602,-1.137063719,-1.464039818,0.592609581,1.150478148,1.716735929,0.599079617,1.133016676,-0.427736287,-0.249391962,-0.994221965,-1.302633844,-1.020705324,0.90656622
YLR370C,0.292096534,-0.062419203,-1.139950216,-2.158541245,-2.068380998,-0.256942836,0.160901671,0.445362828,0.03648584,0.61436082,0.014214799,0.890534775,1.081494222,0.50371829,0.358913134,1.288151583
YLR371W,1.518277848,1.129292792,-0.336296198,-1.815760411,-0.631420885,-0.236743591,0.017749365,0.715584069,-0.556094545,0.46833314,-0.808818778,-0.951888786,-0.684789605,0.051227345,0.004299107,2.117049132
YLR372W,-0.865430524,-0.35195455,0.014998234,0.832271317,1.344050323,0.788971002,1.106218399,1.171895312,0.782586492,0.758862906,0.188737063,-1.122049387,-1.710554801,-1.061471282,-1.173930631,-0.703199874
YLR373C,-0.31554831,-0.310039599,-0.757467781,-0.708643049,-1.753229745,-0.901166007,0.245166928,1.838580123,1.101252237,1.749597972,0.982481857,0.007634268,0.216216865,-0.343203403,-0.997669889,-0.053962465
YLR374C,-1.169026083,-0.034412037,-0.564292608,1.602823957,-0.398340802,-0.398340802,0.525509521,0.696999485,0.34687286,1.211230298,0.481543325,-1.873294737,-0.916807724,-0.291170962,-0.856005312,1.636711622
YLR375W,-1.037173242,0.11721555,0.124009992,1.826746118,0.007105452,0.083090737,0.557625207,0.697458799,-0.048962405,0.833133875,0.438787827,-0.32511922,-2.009507071,-1.261527428,-1.252338215,1.249454024
YLR376C,0.239130969,0.724678198,0.154586171,-1.457555425,-0.718959699,0.688284456,1.25954882,1.639657175,0.688284456,0.849075899,-0.402200891,-0.55689601,-1.707072987,-0.802980865,-1.193140213,0.595559946
YLR377C,-0.018918182,0.129745452,-0.430866684,-1.805080255,-1.572270125,-1.008062217,-0.609710722,-0.544624858,-0.544624858,0.224386516,0.962427445,1.494785088,0.387291673,1.017287602,1.19567512,1.122559007
YLR378C,0.445962166,0.572331215,-0.071276522,-1.229674259,-1.236442969,0.292474662,0.911211854,1.488896053,0.83569961,1.288289916,0.768933166,-0.883458114,-1.34286639,-0.961679575,-1.291013625,0.412612812
YLR379W,0.475995278,1.163181977,0.277320371,-1.248223333,-1.235730625,0.39784361,1.105295788,1.572682031,0.664219877,0.925798887,0.219656524,-1.149481653,-1.077172894,-1.041559032,-1.21087526,0.161048453
YLR380W,-0.186513732,-0.101122576,0.661316966,1.124470649,0.766786117,0.526427356,0.826053917,1.015873837,0.112529413,0.698229423,0.275394569,-1.329873352,-2.055107635,-1.547858847,-1.230100389,0.443494284
YLR381W,-0.552725008,-0.319973908,-0.755878558,-1.75041574,-1.284013458,0.500030496,1.466684343,1.85852346,0.594756507,1.05347643,0.326419972,0.132642768,0.09597435,-0.882393488,-0.934588189,0.451480023
YLR382C,-0.905438084,-0.748621097,-1.06092921,-1.507321071,-0.97747782,0.605723495,1.121824135,1.240134718,0.885302384,1.04896293,0.7883095,0.902283663,0.904392886,-0.695704385,-1.116555451,-0.484886593
YLR383W,-0.366098651,-0.229499013,-0.301003016,-0.863573377,-0.089265774,1.090324683,1.681240598,1.717185844,1.023727655,0.831283369,-0.100939282,-0.525983515,-0.79282418,-1.599824479,-1.330467068,-0.144283795
