Gene name,microarray1,microarray2,microarray3,microarray4,microarray5,microarray6,microarray7,microarray8,microarray9,microarray10,microarray11,microarray12,microarray13,microarray14,microarray15,microarray16,microarray17,microarray18,microarray19,microarray20,microarray21,microarray22,microarray23,microarray24,microarray25,microarray26,microarray27,microarray28,microarray29,microarray30,microarray31,microarray32,microarray33,microarray34,microarray35,microarray36
YBR065C,-0.739446318,-1.354008409,-0.35243758,-0.072979043,-0.468574949,0.076941195,0.388141244,1.06335858,1.118938445,-0.081272126,-0.510343269,-0.917326798,-0.17852911,-0.656624612,-0.117683864,0.150954983,-0.454049677,0.275059689,0.393560872,3.745724807,-0.306281615,-0.441850079,-0.503517508,-0.508281284,-0.71597387,-0.653510879,0.334811246,-0.338177181,-0.304198359,0.089105276,0.913112098,3.087442232,-0.133839163,-0.620594095,-0.816183272,-0.391467605
YBR066C,1.073834652,-1.450413041,-1.49693144,-1.359696444,-1.517492244,-1.258455,-0.719992394,0.407244893,2.002959167,1.475478755,1.097861376,0.449686379,0.124799885,-1.296696684,-1.359252881,-0.957815377,-0.095976704,-0.224278941,-0.151808697,0.602578671,1.679876106,1.263267987,-0.31231958,0.785683119,-0.187763572,-0.773351832,-0.92329481,-0.440636354,0.149598171,0.424115832,-0.095194237,0.136919096,1.513138676,0.975446982,-0.078594688,0.537475173
YBR067C,-0.524722687,1.007845676,1.054315245,0.824317607,0.631350894,0.756266751,0.611685128,0.720117618,-0.923450904,-1.543712978,-0.939104711,-1.724673972,-0.47194178,0.896037175,0.90652582,0.706756851,0.749281912,0.738194145,0.938903738,0.319707771,-1.595583027,-0.780253327,-1.23009518,-1.379267034,-0.339206117,1.332080038,1.021022778,1.007176004,0.769669575,0.812908636,0.691628312,-0.210829349,-1.398979705,-0.666718385,-1.35026024,-1.416992276
YBR068C,0.587737647,1.588692509,1.65264716,0.16321617,0.051793737,-0.323198178,-0.515973505,0.83254646,-0.889094642,-1.864508105,-1.467663998,-0.920983821,0.039941489,1.032934596,0.856435007,-0.273689348,-0.067031624,-0.39372063,-0.099066553,3.003201487,-0.728337927,-0.619360185,-0.957966283,0.259730096,0.007440222,1.121657267,0.194309637,-0.312789805,-0.408406764,-0.453359941,0.299590252,1.785170863,-1.37386315,-0.463220638,-0.780508369,-0.564301133
YBR069C,0.161551257,-0.204918384,0.153724067,-0.421853752,-0.566328055,-0.812725976,0.027812321,0.237492737,2.075668801,-0.901320889,-0.397351219,-0.360031891,0.495982248,0.047032531,-0.196422619,-0.594336594,0.48051523,-0.849365325,0.12922521,2.791909744,-0.266396721,-1.021808825,-0.585304645,-0.262545453,0.663652497,0.042123591,0.055849504,-0.037604168,-0.178759975,-0.148062968,-0.442526753,3.784823116,-0.397185026,-0.955498424,-0.953127051,-0.593888141
YBR070C,0.284047644,0.191308108,0.299563967,-0.409736158,-0.629431505,-0.819203235,-0.795991762,-0.728482954,-2.612223012,2.028613649,1.310256708,0.618552566,0.038581881,0.361493454,-0.098907274,-0.271944256,-0.225051687,-0.862189238,-0.83634513,-1.393916752,1.078980158,1.524265047,0.574252376,0.611694225,0.529222785,1.038014707,0.346636873,-0.346310874,-0.547406884,-0.683646217,-0.647358239,-2.27172063,1.430006784,1.078990251,0.483734034,0.351650591
YBR071W,-0.403335298,1.09554935,1.667740104,0.636976086,0.524730949,0.169045922,-0.247446056,-0.218993735,-3.03558024,0.702990375,-0.15444094,-0.730311619,-0.468567484,1.484948074,1.035493912,0.766165283,0.636338769,-0.161087617,-0.215360937,-1.252646713,-0.171617213,0.13788006,-0.383611418,-0.461342538,-0.073068137,1.970516766,1.175270113,0.518081288,0.147738608,-0.285440037,-0.57384851,-2.414723312,0.329241878,-0.139276426,-0.733519362,-0.874489945
YBR072W,-1.544925227,0.747548339,1.118368305,0.759685237,0.357731508,0.699954739,0.48573401,0.714601346,-0.637845914,-1.082352774,-0.036852153,-1.070514404,-1.601163967,0.716924498,0.655809718,0.780745738,1.048550579,0.74153255,1.13229576,0.222402218,-1.832847257,-0.3464249,-0.665476793,-1.542872502,-1.593063456,0.852648096,0.864780313,1.371116443,0.893238876,0.947323689,0.481061254,-0.06514655,-1.269584711,0.126693147,-0.807265349,-1.622410404
YBR073W,0.670294924,-0.40119976,-0.677839747,-0.675723054,-1.661222566,-1.339306206,-0.792243882,-0.567867231,-1.855992038,1.624337608,1.50951853,1.302994843,0.178869359,0.284268299,-0.357630919,-0.584966093,-0.163022435,-0.753103252,-0.988492963,-0.775679407,0.042787127,1.415642243,0.959788724,1.700216578,0.978968332,-0.001158237,0.152521125,-0.553525467,-0.280321492,-0.427810263,-0.415724282,-1.752549602,1.127739836,1.069630171,0.767396538,1.240404659
YBR074W,-0.768776352,-1.329316406,-0.539249803,-0.743704547,-1.161538474,-0.634693186,-0.473970741,0.028238392,2.385884185,1.05134649,-0.619676577,-0.043448587,-0.080517564,-0.944899188,-0.756195932,-0.588074691,-0.414418537,-0.805482977,-0.220129275,1.816228605,1.057660036,1.107121603,0.643624499,0.644511187,0.267367722,-1.216439993,-0.374542859,-0.981179371,-0.618245357,-0.691851495,0.093882677,2.556755003,1.653968987,0.749030145,0.219747865,-0.269015483
YBR076W,-0.851928588,0.858269929,0.279538248,0.886319713,1.326519506,0.783676403,0.847770448,0.371446201,-1.653062449,-1.481414918,-1.143515429,-0.613734892,-0.054003905,1.149096581,0.755840742,1.018534325,1.259158245,0.997976142,0.630376312,-1.095675036,-0.84007606,-1.144955816,-0.995407983,-0.991762185,0.064452787,0.226811222,0.610470218,1.04318571,1.260961012,1.263531342,0.82454522,-1.050790965,-1.210092162,-1.037863564,-1.333136434,-0.961059922
YBR077C,-1.047192105,0.556823472,0.658743256,0.796141946,1.407936754,1.013382945,0.717982755,0.067676635,-1.626025205,-0.976721211,-1.837052667,-0.967753052,-0.273956131,0.942796298,1.090636862,0.938825145,-0.351761699,1.057280131,0.298449163,-1.320255046,0.725393276,-1.020093243,-1.141426479,-0.427120092,-0.496178503,0.132340366,1.233017655,0.805889086,1.20417852,1.240686112,0.881821883,-0.400310714,-0.053047766,-0.628625061,-1.742240757,-1.460242532
YBR078W,0.586646383,-0.063483734,0.111215387,-0.331242326,-0.640875148,-1.308595996,-1.26834995,-0.733595586,1.148612988,0.791477243,0.458410911,0.972856028,0.844098728,-0.09123752,-0.234441834,-0.685123859,-1.098682556,-1.737809099,-1.27543778,0.315548284,1.228106684,1.041153682,1.276529154,1.455603029,0.661298113,-0.458412492,-0.410649934,-1.003217345,-1.579541512,-1.84674355,-1.023991263,1.107948724,0.843694532,1.037546061,0.939597794,0.97108776
YBR078W,0.892275807,0.161867343,0.112789259,-0.073358842,-0.626209344,-1.28238445,-1.235523435,-0.847144683,1.033636917,0.81821487,0.409610535,1.017681296,1.00746009,-0.094586399,-0.178163313,-0.581215904,-1.166332884,-1.884128811,-1.23206621,0.140176147,1.111832006,0.912237047,1.175167422,1.369268979,0.384690538,-0.249702403,-0.202456352,-0.938085192,-1.639843128,-2.087523459,-0.988571768,0.958213412,0.825607777,0.796439506,1.036708649,1.143418978
YBR079C,-0.538383719,-1.19139009,-1.136295596,-0.530762107,-0.300803671,-0.603885713,-0.325115346,-0.495039976,2.572508507,0.840250359,-0.3214892,0.581511121,0.089461663,-1.114635483,-0.67219209,-0.507160055,-0.546828501,-0.626831257,-0.581722437,0.942652354,2.079046522,0.85073967,0.628573359,0.87015191,-0.606342982,-1.624517381,-0.58420016,-0.815185213,-0.680638351,-0.7414439,-0.017048377,2.398298474,1.256622136,0.401904697,0.525395935,0.524794898
YBR080C,-0.97746371,0.101567872,-0.145054743,0.058356077,-0.617729968,-0.002151096,-0.377180966,-1.465800886,0.025547013,1.117124353,-0.785188053,0.545999005,0.497861728,-0.40376067,-0.491829217,-0.453268219,-1.292956208,-0.572273585,-0.496421594,-0.809053318,2.965306922,1.513866365,0.582816787,1.273737696,-0.802668605,-2.075403475,-0.530151293,-0.142136894,-0.351656519,-0.349160646,-0.211989914,0.163413593,2.198801912,0.451072277,1.060645669,0.797182313
YBR081C,-1.793242998,1.116351888,-0.596177821,0.366691135,0.581033646,1.099101429,0.728529316,-0.575593169,-0.621422664,-0.246434458,-2.125233755,0.53022684,0.715119291,0.892236978,0.715601535,0.079373241,-1.300140929,0.275706045,-1.007459609,-1.628077889,2.074682022,0.243693694,-0.048034175,1.55641765,-1.144878252,-1.246223099,-1.833820933,0.341986692,0.673682116,0.382942206,0.524841993,0.694985658,0.327957041,-0.435606448,0.583044162,0.098141621
YBR082C,-0.866075076,-0.336654672,-1.259751093,-0.060183967,0.395125071,0.397862373,0.45593556,0.264575482,2.007658709,1.213573075,-1.402547371,-0.343613909,-0.230481703,-0.54935232,-0.634773866,-0.847343343,-0.700195806,0.184158293,0.027370998,0.457391848,1.878195639,0.772304605,0.185944274,0.670824971,-2.286249615,-1.385334643,-1.207722753,-0.337737873,-0.123352405,0.060624482,0.004669644,2.577861033,1.386681621,0.231126629,-0.35831459,-0.242199301
YBR083W,0.470390158,1.681416429,0.96310221,0.601653918,0.507047538,0.48868951,0.369096491,-0.152039283,1.704580688,-0.644193503,-2.240129784,-1.656629752,1.241134159,1.645637175,0.861891886,-0.619073288,-0.195512597,-0.061871361,0.360058919,-1.055987931,1.407129006,-0.883318796,-0.754600602,-0.520274094,0.183992716,1.16291189,0.87081781,-0.268233265,-0.121677891,-0.293990267,-0.358802986,-0.612460091,0.013252302,-1.636527785,-1.495361721,-0.962117806
YBR084W,-0.53408005,-1.33531388,-0.921221917,-0.474424339,-0.582492047,-0.496863878,-0.687500951,0.005169117,2.767316438,0.53364805,-0.599403262,0.310848878,0.113469613,-1.097991565,-0.633004673,-1.175979314,-0.861023989,-0.637609881,-0.124253579,1.497745424,1.948293383,0.372837231,0.539309782,0.665186129,0.044761345,-1.213398588,-0.530357351,-0.662691921,-0.492757145,-0.284649853,-0.227918406,2.74692857,0.839143172,0.293272025,0.538770533,0.356236901
YBR085W,-0.278792206,-0.484857447,0.896008511,-0.313965083,-0.112914625,-0.995348135,-0.705018474,-0.179404506,1.461446736,-0.569839223,0.438268352,0.695518845,-0.27458542,-0.755214656,0.071106591,-0.370964982,-0.550595491,-1.250278384,-0.750553635,2.819586969,-0.626856215,-0.315850774,0.92820174,-0.181078763,0.116560083,-0.159158933,0.530095368,-0.678307901,-1.15297173,-0.762728614,-1.216631967,3.439767189,0.230764304,0.057484453,0.484674678,0.516433342
YBR086C,-1.002041615,-0.379014806,2.129318265,1.335782405,0.931410437,1.060833058,-0.309328903,0.740957664,-1.562107874,-1.856588585,-0.705360638,-0.071532551,-0.500655299,0.280594094,1.021262476,0.922527624,-0.698634633,0.909371518,1.0402205,-0.935392308,-1.805868395,0.363130486,0.179597325,-1.065113518,-1.342653391,-0.605057762,1.200956551,0.019004803,0.50475042,0.041430017,-0.824426682,-0.980753586,1.601452066,0.558206166,0.054089242,-0.250364572
YBR087W,-0.549486176,-1.961697637,-0.163626033,-0.225986464,-0.794191767,-0.686781391,-0.58752602,0.017000066,0.902607424,1.231343958,0.948009059,1.504390227,-0.537428392,-1.014125712,-0.390928151,-0.293307348,-1.535702883,0.19838826,-0.081709509,0.193951522,-0.444174093,1.626410093,0.996568092,0.155469906,-1.007651382,-1.819989471,0.077517339,-0.144710087,-0.132145733,-0.417661183,-1.218078208,-0.018117766,1.753195195,1.802253626,1.620477918,0.997442721
YBR088C,0.215043807,-0.342671571,-0.206058598,-0.618258547,-0.817913484,-0.756237519,-0.630470756,-0.409134037,-0.845400653,1.995663292,1.379447877,1.457844255,0.238712518,-0.584683057,-0.240360027,-0.783116282,-1.015573534,-0.69349112,-0.686920723,-0.807920047,0.599740124,1.767883046,1.309985724,0.819578354,-0.398040068,-0.755773679,-0.30944743,-0.887528411,-0.907584457,-0.825783566,-0.782961182,-1.324100009,1.788002837,1.596975771,1.373814754,1.086736395
YBR089W,0.189892169,-0.246347576,0.04185144,-0.738754187,-0.801501454,-0.85003654,-0.586306578,-0.221153565,-1.207489797,2.779094718,0.910680692,1.609799789,0.928667727,-0.475809534,-0.092866514,-0.476734951,-0.713476297,-0.887394456,-0.699234153,-0.726737456,0.779138488,1.948382093,0.372976625,0.393166066,0.113256861,-0.786086768,-0.36473574,-1.051490752,-0.659674639,-0.683625821,-0.905810268,-1.295837111,1.332659195,1.860276595,1.063263204,0.147998494
YBR090C,0.067843763,1.328067324,1.667893635,0.845593217,0.387185462,0.371363142,0.196794708,-0.202848567,-2.973829578,-0.760374977,-1.185869769,-0.147638458,-0.458080364,1.496950487,1.352487584,1.057088436,0.135643609,0.563554527,-0.110354873,-1.45610615,-1.429263773,-0.70478295,-0.429939404,0.193528893,-0.130839054,0.900813597,1.179732949,0.798471039,0.442854377,0.405476508,-0.229379415,-1.868665683,-0.627171541,-0.837205536,-0.017850747,0.178857581
YBR090C,-1.521583507,1.369528042,1.963906388,0.957202542,0.009183469,0.239049903,1.307977966,0.215128731,-0.35144774,-0.176828714,-0.151803122,-1.105574606,-0.734767422,-0.047529663,0.919268666,0.697816859,0.832458114,-0.666281461,-0.312714966,-1.309632902,-0.241922627,-1.303800915,-0.685014249,-0.458978964,0.598925591,1.095119107,2.678685104,-0.230524936,0.50793674,0.425334867,0.112650049,-1.142774138,0.13726107,-1.28463883,-1.720583789,-0.621030657
YBR091C,0.474426649,-0.382416419,-0.850484153,-1.038084326,-1.563769932,-1.310913511,-0.909343575,-0.520221137,1.022068184,1.744060013,1.357608469,1.421067234,0.403641192,-0.244323236,-0.702012692,-0.961567551,-1.619433567,-0.655982746,-1.106922511,0.269090707,0.82379383,1.219356489,0.860375645,0.867272122,0.829047867,-0.910882115,-0.653501758,-0.861784694,-0.521044145,-0.579314033,-1.057850016,0.660914455,1.094752833,0.951975828,1.146938926,1.303461674
YBR092C,0.069313354,-0.931622081,-1.040602882,-0.820131512,-1.416415779,-0.956784912,-0.549313938,0.294851479,2.282712782,0.821594395,0.559034926,0.653414036,0.206588257,-1.030242008,-1.018172679,-0.795403409,-1.193373797,-0.667681912,-0.318054557,1.834039273,1.410009032,0.681735875,0.587957421,0.82444718,0.152142159,-0.972745439,-0.909245647,-0.978846388,-0.91042385,-0.779546121,-0.091512861,2.05181812,1.11061404,0.391177204,0.675748429,0.772921811
YBR093C,-0.936474724,1.219772582,-0.119876178,0.768815448,-2.553759884,0.641762604,1.063793407,0.352164427,-1.537810056,-0.848581707,1.741156938,-0.562717802,-0.720526489,-0.004813612,0.318254689,0.285227837,-2.867542532,0.91353357,0.386920242,0.050652462,-0.582925219,-0.193797193,0.341355782,0.502498661,-0.602038208,0.480085821,0.716724961,-0.203632802,0.53107956,1.253942175,1.426157941,-0.995846524,0.136236763,-0.588251475,-0.317435452,0.505893988
YBR094W,0.262679346,0.399756576,0.361625404,0.677809333,-0.723004746,0.889889559,0.895226672,0.849862798,-2.553655718,-1.197220132,0.421964711,0.061195557,-0.101477409,-0.264541214,0.156766403,0.473035711,-0.004504488,1.130727839,1.389313483,0.025018976,-2.514451346,-0.350853504,-0.157413536,0.55632389,-0.5707031,-0.233216881,0.558107364,0.962613815,1.144545348,0.891679621,0.84653242,-1.95965304,-2.014780521,-0.644478018,-0.029200446,0.364479273
YBR095C,-1.32309767,-1.028955318,1.267661081,0.475095951,-0.569072032,-0.387401188,1.112998367,1.021033511,0.887418089,-0.878046423,0.310993257,-0.601538687,-0.745071422,-0.491884526,0.616380531,0.188326263,0.307854624,0.041969571,0.802627834,0.56608125,-0.5803911,-1.235033663,-0.523479991,0.480905504,-1.449194975,2.556660246,1.448658007,0.859994228,0.322901001,0.365895724,1.325096736,-0.937251676,-1.144120215,-1.907999323,-1.277867583,0.121854016
YBR096W,1.727451996,1.093068315,-0.196464439,-0.610587311,-1.28112024,-1.206326238,-1.182332624,-0.698999027,-0.749816551,0.54538045,1.158576922,1.46741602,0.690307694,1.094895067,-0.109226723,-0.992631376,-1.305724184,-0.459844711,-1.012913083,-1.598211712,1.1075584,0.270482963,0.44361029,1.560637258,0.693841136,0.821608403,-0.138873409,0.110595101,-0.393648708,-0.563197626,-1.007634798,-2.012688327,0.684089826,0.302919939,0.594195742,1.153605564
YBR097W,0.386607412,0.38063376,0.313377409,0.489880615,0.187505354,0.507401255,0.49955912,0.496935503,-4.367650593,-0.274055028,-0.091639214,0.19878346,-0.325029364,0.191565897,0.307510794,0.518319224,0.317060988,0.644831773,0.611563346,-0.457571351,-1.064273156,-0.269859697,-0.404451667,0.365856595,0.337762908,0.489372779,0.633702625,1.000232118,1.021610532,1.088468552,0.285036785,-2.438996847,-1.011441038,-0.032771046,-0.478964791,-0.056875012
YBR098W,0.322077086,-0.027328739,-0.996452561,-0.783015264,-2.202594997,-0.510909022,0.089339468,-0.594303067,-0.745004665,0.303245661,1.812663072,0.693418609,0.72711492,0.651220616,-0.252697017,0.058047326,-0.222368191,-0.847609073,0.257513263,-0.33893038,0.721734217,2.079224298,0.948397851,1.337568827,1.188405318,-0.495031684,-0.454583776,-0.578895416,-0.655295595,-0.87549157,-0.654432882,-2.738992331,1.183106541,0.996359621,0.299885501,0.304614036
YBR099C,-1.138160013,0.844826407,0.607719515,1.105884384,0.928327832,1.19463898,1.074514444,0.541727761,-0.911150898,-0.752080935,-0.541442311,-0.883381407,-1.136701475,0.646927483,0.675421967,0.909774877,1.00480566,1.138049437,0.99665331,-1.567965315,-0.440987441,-0.626702303,-0.885844315,-0.734628274,-1.403843103,0.641872276,0.688240703,1.029440727,1.079394433,1.018681,0.584465969,-2.123905022,-0.498383033,-0.801179735,-1.358868118,-0.906143468
YBR101C,-1.475566888,-0.491980524,0.394178007,0.854474807,0.916758796,1.11369951,1.330653312,1.247610503,-1.137715031,-0.585418203,-0.336684314,-1.020592797,-1.742712165,-0.706300762,0.18950581,0.89640866,1.636571044,1.102970364,1.459155837,-0.603132745,0.013513362,-0.284273535,-0.889356283,-0.678095912,-1.237467605,-0.446949637,0.641191886,1.142590961,1.216456978,1.188246093,0.502544314,-1.155057888,-0.02926131,-0.583603324,-1.495079062,-0.94728226
YBR102C,-0.419654845,-0.402482991,0.821334615,0.113729936,-1.784917902,0.235941998,0.106567434,0.948222728,-2.011886768,-2.59862338,-0.686496434,-0.160454769,-0.992533224,-0.312831317,0.757542406,0.941732908,-1.039388765,0.729830607,0.619117511,1.372338216,-0.86931949,0.222966778,-0.148490681,1.443817639,-0.176330331,-0.862189113,0.98280463,1.365393787,1.094496712,0.841504606,0.532275183,0.981187947,-0.975578492,0.514601501,-1.099456824,-0.084771816
YBR103W,0.699884763,-0.042698297,0.721754561,-0.019320432,-0.466606597,-0.202718337,-0.342295376,0.298194976,-3.618753022,-1.159846759,0.286781396,0.544535136,0.475684533,0.344496742,0.219599312,0.197693669,0.77476422,-0.345212068,0.040534651,-0.596906019,-2.008113707,0.300157874,0.527286147,1.183324517,1.255560706,1.661375141,0.947032066,0.345614653,0.147135192,0.054780764,0.594398957,-1.830735935,-1.487117357,0.181878774,0.073396449,0.244458705
YBR104W,-0.970520771,-2.160974588,-1.350144312,-1.256686385,-0.896435633,-0.213581539,-0.118570736,0.997809024,1.710648181,-0.308172228,-0.174565505,0.717994083,-0.40377738,-1.266415826,-0.688667817,-0.702940809,-0.143457247,0.562896058,0.787270029,2.111165408,-0.863718837,-0.096446986,0.228476521,0.887476931,0.034693531,-0.634132192,-0.578383376,-0.383496418,0.193984694,0.827999643,0.771960395,2.685099407,-0.771026564,0.248454982,0.661766807,0.554419453
YBR105C,-1.202061006,-0.85054579,-0.847585202,-0.661669265,-0.713697109,-0.089111342,0.407895899,1.676128155,1.297370283,-0.22834969,-0.249399866,-0.454965185,-0.844272081,-0.697969495,-0.823883167,-0.480389854,-0.34779594,0.071362841,0.78481063,3.10424031,0.285902582,-0.213712946,-0.178969111,-0.170536593,-0.439772349,-0.404344172,-0.578143473,-0.559723175,-0.334930204,-0.035165302,1.201927168,3.240287128,0.303427702,-0.358536539,-0.173131027,-0.434692814
YBR106W,-0.665317216,-1.486817796,-1.069981424,-0.973410772,-0.881767258,-0.608661937,-0.291819267,0.127260879,1.829912607,0.858981906,0.420606194,0.642088346,-0.387337334,-1.26285743,-1.04290606,-0.70401532,-1.150640619,-0.504848278,0.071503788,1.458057028,1.269181607,1.132843756,0.630142706,1.105969633,-0.015757362,-1.419700164,-0.612939349,-0.844953135,-0.725914086,-0.275034391,-0.217768869,2.514582947,0.939177975,1.148958396,0.535397033,0.457783263
