gene.id	ura3_noglu_OD0.214	ura3_noglu_OD0.641	ura3_noglu_OD1.47	ura3_withglu_OD0.182	ura3_withglu_OD0.291	ura3_withglu_OD0.5	dtrmB_noglu_OD0.042	dtrmB_noglu_OD0.104	dtrmB_noglu_OD0.355	dtrmB_withglu_OD0.222	dtrmB_withglu_OD0.314	dtrmB_withglu_OD0.8
VNG0192G	0.365580212	0.592844953	0.490106679	0.178189828	0.411073372	0.14611531	-0.138369998	0.587747062	1.920956684	0.124342034	0.185474943	0.240935674
VNG0194H	0.678966324	0.689585275	0.573949111	0.112253413	0.302733544	0.152753372	0.133985284	0.86440897	2.02248788	0.08835312	0.179358337	0.14964047
VNG0195H	0.019626361	-0.095815196	0.041384042	-0.129799813	-0.308567496	-0.068749403	-0.626181591	0.178672449	0.362818392	-0.523468688	-0.053252327	-0.038021376
VNG0196H	-0.66842523	-0.854577414	-1.054128211	0.284496733	-0.212652234	-0.48574892	1.545672389	-1.819632021	-1.489662999	-0.28736547	-0.417207427	-0.991668721
VNG0197C	-0.605494325	-0.744496328	-0.605212783	-0.456721212	-1.310317426	-0.79936101	-0.481751243	-1.33941799	-0.357720694	-0.613193178	-1.153841774	-0.797024843
VNG0198H	-0.265416224	-0.478387721	1.126218557	1.26096061	1.252247193	0.213724287	1.140928976	0.827355212	0.1550619	-0.136854399	0.842383955	0.061098085
VNG0199H	0.300303267	1.348200935	-1.511636462	-0.09038201	-0.459422036	0.427256376	0.556323681	-0.507134263	0.837232011	-0.772580236	0.497492141	0.755069378
VNG0200C	0.738646089	0.50845163	1.006990922	0.297107568	1.130906266	0.28732881	1.104220728	0.020549642	0.637185682	0.188872814	0.259301805	1.124969338
VNG0203C	-0.347689882	0.838734626	0.339241999	-0.25649202	0.15944287	0.388841925	-1.104220728	-0.059530252	0.775348765	-0.289270651	-0.568362579	0.951052292
VNG0204H	1.502052674	0.302716243	0.986165877	0.327148841	1.109916755	0.715321632	0.987855197	0.552546032	0.640520513	-0.229273433	0.089409775	0.418233696
VNG0205H	1.065596495	0.893119727	1.198167022	0.279099527	1.248034732	0.55215039	1.104220728	2.132356996	0.38158515	0.339144576	0.222037726	1.00585933
VNG0207H	0.468932781	0.236426636	0.420253234	-0.232161945	-0.002182793	-0.439150513	-0.536150676	0.209375108	1.743413954	0.088767181	-0.509347332	-0.088357086
VNG0208H	0.004345859	0.132554321	0.385072422	-0.133072772	-0.069007406	-0.438238996	-0.677219184	0.196996888	1.253450346	-0.023340364	-0.573660673	-0.084935485
VNG0209H	0.464259545	0.614093099	0.526243605	-0.302011147	0.016919357	-0.635432913	-0.335251987	0.833364232	2.058194732	0.074965724	-0.65682533	-0.083880671
VNG0212H	0.699881846	1.088047123	0.77435888	0.782341109	0.759791488	0.337594293	-0.977295507	-0.085311505	0.39736544	0.999582096	0.761495814	0.449189249
VNG0213H	-0.50035203	-0.064748732	-0.151795714	0.01797864	0.308739251	-0.038888994	0.390941396	-0.289541228	-0.775809955	0.36499133	0.179694525	-0.077970023
VNG0214C	-0.491159069	-0.629257899	-1.02025947	-0.027733937	-0.597292674	-0.4444412	-0.390941396	-0.867716678	-1.423593776	-0.987551143	-0.87752392	-0.528415669
VNG0215C	0.694338095	1.865144624	0.515955062	0.940382003	1.148640621	0.130441286	1.2057784	0.043151177	-0.396996653	1.138104264	1.093078068	-0.548155693
VNG0216H	0.916892631	0.641498765	0.355593715	0.260496551	1.032374551	0.931129389	0.339850913	0.204463417	0.446059631	-0.246739844	1.424750098	1.066503074
VNG0217H	0.09808505	-0.452740981	-0.051836546	0.13095872	0.708582921	-0.712859181	0.450273841	-1.055471756	-1.550560184	0.087075956	-0.760837117	-0.673331838
VNG0218G	-0.475192851	0.752825443	0.48698573	1.373907291	0.242815843	0.698587708	0.546209393	0.667547709	0.170529616	-0.648169604	0.135212552	0.62671876
VNG0219H	1.173565955	0.753805486	0.515174386	0.970974502	0.578626669	0.444807588	0.561402182	0.087929639	1.392155342	1.057362708	0.679564236	0.603609403
VNG0220H	1.670235665	0.653052023	0.61886316	1.53456264	0.199686361	0.554294991	-0.553789809	-0.227085807	1.568099364	1.786721938	1.045995019	1.0473295
VNG0222C	1.67381229	0.712919973	0.728775061	1.822852816	0.758026077	0.526239365	0.776238261	0.29055357	1.491133633	2.119447	0.949873972	0.824216103
VNG0223G	-0.05296197	-0.278245347	-0.767545419	-0.817672379	-0.702367537	-0.417630615	-0.839456532	-1.175376786	0.442197248	-0.011444943	-0.664128456	-0.832776495
VNG0226G	-0.013547902	-0.071242727	0.189776174	0.010864212	0.137012667	0.203949004	0.880325796	-0.311328067	-0.513358256	0.466954751	0.146304606	0.239405525
VNG0227H	-0.221940096	-0.206402878	-0.377430245	-0.458400805	-0.144391935	-0.298638219	-0.294166276	0.204899824	0.63644396	-0.340994436	-0.093901744	-0.230552016
VNG0228G	-0.497497758	-0.343101304	0.119092149	-0.585513126	-0.4361599	0.281074409	0.379244828	-0.048095184	0.216086912	-0.529119371	-0.117384575	0.103955257
VNG0230C	-1.056114539	-0.51748576	-0.584329693	0.233591841	-0.167551911	0.056738586	-1.950416335	-1.157524021	-0.089691539	-0.41427086	-0.294645565	0.200235323
VNG0231C	0.274003794	0.784084057	0.165228173	-0.254133952	0.560330837	0.11106949	0.764548027	1.096685078	0.900068454	0.193810269	0.875891924	-0.076341067
VNG0233H	-0.579684241	-0.959094524	-0.479748791	-0.011983615	-0.370034625	-0.803984913	-0.278325419	0.032204409	-0.311479112	-0.272699093	-0.947139112	-0.673376728
VNG0234C	-0.158338075	-0.927782195	-0.391242923	-0.304511705	-0.309140648	-0.816431431	-0.169142476	-0.241790073	-0.363556575	-0.077171826	-0.889076563	-0.483196235
VNG0237H	0.214021247	-0.308090831	-0.394632244	0.448524788	0.023508782	-0.135750191	-0.476878176	-0.469498735	-1.385470638	0.154507669	-0.188623639	-0.177377733
VNG0238H	0.259915741	0.21917108	-0.06283399	-0.063785628	-0.341911669	0.259534953	-0.528642134	-0.025063033	0.728806016	0.871087995	0.031530759	-0.644388542
VNG0239C	0.224964951	-0.195557853	-0.631478845	0.154821441	0.116532186	-0.165873101	-0.791002029	-0.722642076	-1.345539066	0.248661676	-0.120719616	-0.260486092
VNG0240C	-1.198977488	-1.340013098	-1.049914547	-1.249052784	-1.061697061	-0.965601977	-0.750080473	-1.232048676	-0.982713182	-0.848075811	-1.489188452	-1.023436801
VNG0243C	-0.254775117	-0.236861099	-0.154768357	0.098635271	0.416461706	-0.486532879	0.738618564	1.226670671	0.017935633	-1.143099174	0.009823787	-0.115910127
VNG0244H	0.011132434	-0.562889757	-0.17191844	-0.727488844	-0.105144168	-0.559306885	-0.755848499	0.278627619	0.314448681	-0.598917206	-0.147870016	-0.33131501
VNG0245G	-0.97473379	-1.160081708	-0.991213178	-0.57357466	-1.23908356	-1.057187502	-0.68543797	-1.521049998	-0.976492249	-0.871937028	-1.079698316	-0.861964799
VNG0247C	-0.409586895	-1.094342641	-0.71541698	-0.557925366	-0.436464131	-0.864464616	-1.214814782	-1.335838353	-1.238662322	-0.102458566	-0.703688245	-1.633196465
VNG0248C	0.928791859	0.868888294	0.965694403	1.599736586	0.645917822	0.754856019	-0.501359907	-0.035817955	0.422038774	1.243929814	0.45683751	0.81648933
VNG0249G	1.006512751	0.841009408	0.933834452	1.416977967	0.581542094	0.805510381	-0.237900322	-0.112047976	0.472295128	1.156506904	0.52350774	0.791153574
VNG0250C	-0.208767932	0.064151285	-0.052155323	0.33913878	-0.243607207	-0.109787349	-2.213501573	-1.438233731	-0.412021022	0.384393866	-0.128869804	0.083331563
VNG0251C	-0.155680946	-0.02521864	0.100414856	0.740918421	-0.092553474	0.798823443	-1.136774461	-0.387343651	-0.282931578	0.293349369	0.109983726	-0.012632812
VNG0252C	-0.090458501	0.687172611	1.080559013	0.607864897	0.656692262	1.423978562	-0.360636923	-0.689951712	-0.791208993	0.52129399	1.067122818	0.982998156
VNG0254G	0.472607862	0.738648842	0.968992314	0.317466058	0.77086725	1.055844181	0.349070484	0.637277469	1.444106145	0.357238577	0.775917312	0.869978572
VNG0255C	0.079408097	-0.263575249	-1.304848751	-0.210697877	-0.570426391	-0.51438082	-2.082885096	-1.813867397	-0.273363464	0.16826766	-1.341619479	-0.249933138
VNG0256H	-0.256653515	-0.290119248	-0.882526687	-0.589428061	-1.240277467	-1.205790574	-0.824107141	-1.769210311	-0.404935851	0.460502542	-1.432092654	-0.585085444
VNG0258H	-1.184889765	-0.985766919	-0.7824639	-0.392310708	-0.9047327	-1.201246485	-0.880325796	-0.252964496	-0.254452835	-0.822995616	-1.276194406	-1.21132601
VNG0259G	0.756182658	-0.031727884	-0.591105295	0.476930159	-0.161317202	-0.803261631	0.963383136	0.774216604	1.13383855	0.739296137	-0.664560914	-0.287708514
VNG0261H	-0.308964279	0.348816309	0.686694203	-0.202736012	0.592463708	0.466647667	-0.459910324	-0.786881937	-0.552908948	-0.190125246	0.601824916	0.500586173
VNG0262C	0.177281124	0.631175148	0.726851419	-0.158852871	0.868549532	0.805310921	-0.171346304	-0.474151091	-0.193888797	0.159381914	0.770827656	0.399938027
VNG0264H	-0.641368397	-0.086358058	-0.075033161	-0.853010064	-0.552796822	-0.739075675	-0.977295507	-1.077925625	-0.061720088	-0.764339189	-0.519360638	-0.366092939
VNG0265G	0.043493811	0.122575538	-0.306465882	-0.618754927	-0.661581176	-0.940518607	-0.202292527	-0.111336824	0.876740673	-0.276153298	-0.21133661	-0.339298289
VNG0266H	-0.106968388	0.178045173	-1.028038173	0.672428345	0.152135201	0.039786972	-0.679953672	-0.870381563	0.747779818	0.853383861	-0.983001837	-0.456912568
VNG0267H	-0.938676673	-0.547672118	-0.614948294	-0.937007115	-1.412862791	0.062042944	0.49153195	-1.049371755	-0.174060901	-0.924517618	-1.021360072	0.282466639
VNG0268C	-0.44678743	0.206546521	-0.403391569	0.333881144	0.358913607	1.133182539	-0.103359514	-0.897922898	-0.613938608	-0.639727888	0.465968516	0.183153553
VNG0270C	0.611576043	0.08755581	-0.139856532	-0.036449503	-0.003478566	-0.132824808	-0.173550966	-1.114747713	0.123623365	0.019306408	0.34839783	0.321519823
VNG0271C	-0.736052295	-0.160979537	-1.242451418	-0.126307518	-0.121393441	-0.469373509	-1.582575736	-0.275679484	-0.90423995	-1.159987029	-0.95847024	-0.834998674
VNG0272H	-1.458565105	-0.929874209	-0.573757616	-0.365468381	-1.226397717	-0.504245908	-0.899691912	-2.276101539	-0.536064687	-0.308491983	-1.804974589	-0.49796164
VNG0274C	-0.502998868	-0.393915845	0.125228293	-0.895108342	-0.35025326	0.106939568	0.886744196	0.53266128	-0.196522431	-1.747364579	-0.057846391	0.155337459
VNG0277G	-0.99546668	-0.030697975	-0.162887684	-1.365175061	-0.445406844	-0.063852019	0.571602963	-0.563189337	0.737985875	-0.911824657	-0.40987127	0.234561791
VNG0280H	-1.342060763	0.024599707	-1.516656391	-0.957999161	-0.212827569	-0.908583789	-1.76762838	-1.407089453	-1.351291986	-1.138832799	-1.210274543	-1.532082842
VNG0281G	-0.692799703	-0.908637342	0.344574773	-1.011054689	-1.222044292	-0.732653437	-1.034947905	-0.927081138	-0.610802111	-0.630173169	-0.622803156	0.117661158
VNG0282H	-1.841542254	-0.4055246	-0.170602405	-1.439903843	-0.568667649	-0.935428691	-1.187995062	-0.921264658	-0.361228992	-1.358897175	-0.65113862	-0.405552164
VNG0283C	-0.890033271	0.014601654	0.057238608	-1.301999644	-0.622500576	-0.489590071	-0.349070484	-0.080289865	0.270051459	-0.857375005	-0.549956431	-0.059888191
VNG0284C	-0.798225693	-0.019958674	-0.16159994	0.474335305	-0.331998707	-0.053212376	-0.655522017	-0.81366328	-0.71828321	-1.027204992	0.06409467	-0.364400596
VNG0285C	-0.628174551	-0.33351855	-1.259924293	-0.585071938	-0.588524042	-0.840034229	0.001086061	-0.227432111	-0.777806672	-0.316738986	-0.47247669	-0.465208524
VNG0286C	-0.330572499	-0.359568011	-0.692013532	-0.019087003	-0.338821635	-0.738634942	0.064121499	0.347691456	-0.610808893	-0.398753984	-0.348598504	-0.578790037
VNG0287H	0.107999595	-0.136335928	-1.473487177	0.282414004	0.227531448	-0.343964914	0.276068223	0.311717061	0.053410381	0.415199188	0.287423719	-0.166498128
VNG0289H	1.88548552	2.16185603	2.159991369	0.465014102	2.054550669	2.240669247	1.882324074	-0.408167501	0.085901526	1.235804764	2.588628701	2.148819652
VNG0291H	1.291020535	1.279617386	1.052072514	0.364084218	1.242411174	1.415051956	0.886744196	0.56159174	1.085040392	0.690568964	1.244922786	1.002631875
VNG0293H	0.869073011	1.172152355	0.870736038	0.141091923	1.034033266	1.033237788	0.521163278	0.592596436	1.012640937	0.41836608	1.20588799	1.008704798
VNG0294G	0.088201183	-0.789770842	-0.779653764	0.329165233	-0.845076417	-0.627947508	-0.90295246	-0.307481066	-0.943111509	0.360017959	-0.894820119	-0.730582031
VNG0296H	-0.102999518	-0.381214095	-1.017477876	-0.092806978	-1.423513878	-0.602781507	-1.153512297	-1.888041939	-1.323886722	-0.341882505	-0.922741605	-0.362133821
VNG0297H	-0.629827658	-0.505218068	-0.032633861	-1.190255788	-0.971584136	-0.689523065	-0.007602499	-1.017845655	-0.028291292	-0.583594607	-1.035641061	-0.373874902
VNG0298H	-0.687603321	-0.009775279	-1.222585763	-0.995397797	0.459849235	-0.004340214	0.546209393	0.575408838	0.720800038	-0.323305717	-0.182325829	-0.502887885
VNG0300C	-1.78772055	-0.723929675	-0.638515327	-2.01074615	-0.446591357	-1.172949625	-0.409768553	-1.38958031	0.302048753	-1.156664758	-1.221966477	-1.138857451
VNG0301C	-0.097390813	-0.372585091	-0.342021885	0.213684413	0.292402323	-0.523769805	0.472016407	0.473259083	0.025182417	-0.546478865	-0.216972769	-0.122609552
VNG0303G	-0.703701007	-0.170254497	0.271516729	-1.244269129	0.121112517	-0.06283399	0.04019507	0.016579482	0.889341604	-0.980011034	0.0628733	0.00346708
VNG0305G	0.216514791	0.006549851	-0.13183219	0.650350649	1.214825613	0.380649332	0.973799746	0.337577589	-0.507897712	0.214523912	0.452368095	0.138988483
VNG0306C	-0.649040085	0.183820697	-0.866788343	-0.661838202	-0.224577488	-0.395023804	-2.239398749	-1.771731982	0.631116305	0.798673943	-0.3710359	0.429993077
VNG0307G	1.287933257	1.257648923	-0.390550373	1.185077632	-0.003338864	0.231110397	-0.193432263	-1.255824554	-1.193750628	1.242426059	-0.015612807	0.51905257
VNG0308G	-0.416162521	0.325922193	-0.093440825	0.678541391	-0.517333126	0.176517212	-0.440678992	-1.410955478	0.045011788	0.673093686	-0.240237998	0.248398614
VNG0309C	0.301663788	0.217464164	0.044458838	0.767768541	0.853794478	0.800582537	0.059768909	-0.848115013	-0.061881443	1.032609287	0.715498095	0.780622253
VNG0310C	-0.428504485	0.10006486	0.085584669	0.032818062	0.015658787	0.107588981	-0.379244828	-0.841452768	-0.083007258	-0.135445616	0.417853131	0.439100002
VNG0311H	-1.212964031	-1.451396613	-0.782283894	0.0011272	-1.332784374	-1.116949569	-0.818021541	-0.696331752	-0.086247298	-0.662705212	-1.123044667	-0.662269419
VNG0312H	-0.004347398	0.218934396	-0.171163879	-0.039588132	-0.379607027	-0.620644718	-0.388597851	-0.647454943	-0.246483636	0.321383303	-0.171392991	-0.099686324
VNG0314G	-0.367767776	-0.096039338	-0.300856789	1.07127847	0.43832331	0.176950107	1.112248789	1.306674025	-0.67421874	0.314592376	0.158058794	-0.556715929
VNG0315G	0.995944141	0.212625302	-0.10284151	0.83568033	0.563319598	-0.187071219	0.402691696	0.022502964	-0.801368276	0.843533751	0.044635712	0.050748969
VNG0316C	1.152252848	0.591655308	-0.539560537	-0.35912645	1.00913374	-0.071368817	-0.830223416	0.749960179	0.581020792	0.442071597	0.609880496	0.365519946
VNG0318G	-0.577868023	0.403071021	0.002393615	0.738503283	0.837453628	0.836807162	-0.773305805	0.232731356	-0.871752705	0.689553646	0.829553731	0.96518367
VNG0319H	1.681922907	1.300920652	1.779439416	1.263835866	1.320944631	1.525830266	-0.070652687	0.162907444	0.16725823	1.301118011	1.711293803	1.534119402
VNG0320H	1.373607496	0.982525096	0.911316674	1.238521315	1.485150059	1.315644627	0.009774703	-0.060245239	-0.038395259	0.877170359	1.02001495	0.804367497
VNG0321G	0.140613559	0.732357182	0.395134998	-0.066051071	0.375661001	0.25643991	-0.177962831	0.300835754	1.558405037	0.137037974	0.709779907	0.278167595
VNG0322H	0.396593944	0.433110984	0.082032369	-0.026724349	-0.245236472	0.137764523	-0.251328953	-0.068534658	0.576014524	0.281821115	0.26238999	0.200115802
VNG0323H	-0.45815625	-0.076807686	-0.027353238	1.111866045	0.36390967	0.976687833	0.077186891	0.142195787	0.64195982	0.836899888	0.424564995	0.620140989
VNG0324G	-0.801687168	0.128789931	-0.229017945	1.278598443	0.809670313	0.990098355	0.906222636	0.944564812	1.355077385	1.362425774	0.739783252	0.965124967
VNG0326G	-0.724854377	-0.856624208	-0.227874189	0.03664843	0.088825486	-1.061565236	0.412132056	1.576528432	0.462957584	-1.106361787	-0.728030281	-0.791687394
VNG0327G	-0.028242151	0.042417571	0.217396591	0.221190937	-0.148034786	0.051567449	0.713176464	0.097445712	0.155363035	-0.610405735	-0.059442771	-0.093540173
VNG0329G	0.19118078	0.326070101	0.123676086	-1.638101612	0.259415616	0.113382024	0.383917141	1.268325676	-1.172723388	-1.364040258	-0.18885485	-0.404327429
VNG0330G	0.283324754	-0.600047097	-0.368772943	-1.74833178	-1.395423824	-1.336664196	-1.445989159	-1.646614855	-1.074710612	-1.630697624	-1.32237927	-1.00159286
VNG0331H	-0.480028494	0.164331697	-0.162801803	0.650837031	0.217507022	0.946264046	-0.543689568	-1.206445244	0.343685641	0.999043915	0.128799977	0.373697879
VNG0332C	-0.79646299	-0.350255257	-1.486624396	-0.25210502	-1.105507841	-0.093625188	-0.741474899	-1.599303214	-0.537762559	-1.060121124	-1.187349423	-0.472117565
VNG0335G	-0.150799563	-0.408765734	-0.1056345	-0.061019166	0.031615909	-0.440077659	0.987855197	1.172552924	-0.134931519	-0.655722829	-0.521388826	-0.735390984
VNG0339H	1.762719312	1.446092225	1.237392763	1.325191923	1.153086794	1.545909227	-0.652831648	-1.657915608	-0.48037834	1.429763027	1.295943941	1.132567774
VNG0340C	0.670837257	0.632675453	1.528946554	1.110032666	0.392789209	0.899345894	-1.092310363	0.657619512	1.705128562	1.272979436	-0.019128876	1.240499897
VNG0342G	0.295106707	0.297044959	0.746789289	0.531758059	0.098023113	0.105586161	0.87713016	1.09025601	0.92812048	0.471361477	-0.040145955	0.53408029
VNG0343H	-0.074178058	-0.058343034	0.424020358	0.351681436	-0.148853951	0.052440626	0.083724392	0.747549178	0.469481495	0.034141212	-0.207843259	0.167044827
VNG0345G	-0.39770217	-0.107014424	-0.029336227	-0.338369208	0.042409644	-0.196259479	0.269305014	0.056694001	-0.103622622	-0.702601817	0.106744711	0.125274229
VNG0346H	0.618629001	1.227690799	1.37087931	-0.059544581	0.791806486	2.440917219	-0.107728025	-0.201969178	1.028581897	0.689119522	1.998352883	2.494151008
VNG0347H	0.15160488	1.434917795	0.188464278	-0.195942698	0.793376589	-0.082137346	1.2960043	0.044340085	0.88757215	0.96048652	1.033418908	0.292608061
VNG0349G	-0.678656797	0.185109758	0.350603054	-0.468848694	0.50760283	0.939719283	0.101176004	-0.209775945	-0.285770973	-0.360596903	0.720574013	0.746135127
VNG0351C	-0.650755866	-0.420897292	-0.266562835	-0.774831136	-0.581100713	0.910099009	-0.226742578	-0.670163874	-0.849780283	0.160745651	0.749566272	0.30778727
VNG0352H	0.010931989	0.478574953	0.392674084	0.418777222	0.35370657	0.094096109	-0.457497232	-0.018850146	1.353776577	0.366283689	0.402763215	0.40089373
VNG0354C	-0.459549437	0.143309832	0.603319881	-0.223360353	-0.268657481	0.569429125	-1.247252233	-0.292128055	0.518855003	0.720283185	0.817234551	0.217324353
VNG0355G	-0.561718959	-0.102480377	0.014382874	-0.145862293	-0.120135535	-0.338525983	-0.140563348	-0.237939239	-0.098853836	-0.418582964	-0.172352767	-0.272948864
VNG0357H	-0.910764981	1.549359317	1.140592515	0.029253717	0.945828477	0.285292433	1.980384752	-0.389619082	0.399207505	0.33695652	1.018168183	0.734444333
VNG0359C	-0.762148976	0.474421456	0.165768907	-0.725681669	-0.467977059	0.438895225	-0.946250573	-0.198067888	0.805786149	-0.809262852	-0.287369265	-0.094636433
VNG0360C	-0.500502286	-0.195581889	0.002215061	-0.315281372	0.329575892	0.497253167	-0.808949501	-0.4158968	0.462918472	-0.362750089	0.219604759	0.308041008
VNG0361C	-0.117616099	0.184589379	-0.040201149	-0.53435151	-0.089179327	0.364383476	-0.858141094	-0.990075447	-0.828755809	-0.165054724	0.244495013	0.234116434
VNG0363G	-0.112380899	0.92275553	0.185751981	-0.572665589	0.390270772	0.833525236	-1.381112517	-2.030457647	-0.763079817	0.506021043	1.469018356	0.808967094
VNG0364G	-0.481814839	0.421810203	-1.45789737	-0.509014732	0.186018768	-0.098200337	0.682693254	-1.048606379	-0.142807247	-0.571754454	-0.481021355	-0.059260553
VNG0365G	-1.201065815	-1.794381564	-0.287328389	-1.331195544	-1.358511327	-0.828578931	-1.76762838	-1.188130648	-0.659168535	-1.277376641	-0.879555448	-0.538061939
VNG0367H	0.369354787	0.599978867	0.853573871	0.017668381	1.106918845	0.713311873	1.153512297	1.023496135	1.159615443	0.25051407	0.770914865	1.141606504
VNG0368C	0.183063728	-0.128180109	-0.411125694	-0.653543163	-0.833870185	-0.992940534	-0.153738038	-0.109245074	0.962651223	-0.437286765	-0.474421456	-0.045690044
VNG0370H	-0.259636885	-0.175465611	-0.720012826	0.274181353	-0.469210792	-0.395083483	-0.133985284	-0.943125224	-0.258535589	0.051951018	-0.17172192	-0.288812308
VNG0371G	-0.543019654	0.106663768	-0.388520584	0.513349643	-0.217057402	0.596026876	0.750080473	-1.458631423	-1.06404974	-0.346347003	0.428038796	0.29418628
VNG0373H	-0.001097707	-0.387711766	-0.153833174	0.091545606	0.034806355	-0.101185081	0.180170058	0.182107259	-0.59599857	-0.216002289	-0.11029356	-0.094679035
